design,year,month,side,reason_class,price_bucket,notional_bucket,fills,notional,slippage,avg_slippage,median_slippage,fees,transaction_cost,slippage_bps
A,2025,2025-09,SELL,NORMAL_STRATEGY,10-25,Q3,2,862822.6272590637,6366.95,3183.475,3183.475,1449.455731532501,7816.405731532501,73.79210742567041
A,2025,2025-09,SELL,NORMAL_STRATEGY,25-50,Q1,4,123891.75,992.5,248.125,260.5,208.125750825,1200.625750825,80.1102575433796
A,2025,2025-09,SELL,NORMAL_STRATEGY,25-50,Q2,5,569333.5,4785.5,957.1,739.25,956.4233466500001,5741.92334665,84.05442504261562
A,2025,2025-09,SELL,NORMAL_STRATEGY,25-50,Q3,3,940447.75,6961.25,2320.4166666666665,2022.25,1579.858175225,8541.108175225,74.02059285058633
A,2025,2025-09,SELL,NORMAL_STRATEGY,50-100,Q1,1,49442.0,209.5,209.5,209.5,83.05761580000001,292.5576158,42.3728813559322
A,2025,2025-09,SELL,NORMAL_STRATEGY,50-100,Q2,2,292909.5,1251.75,625.875,625.875,492.05866905000005,1743.80866905,42.73504273504274
A,2025,2025-10,BUY,NORMAL_STRATEGY,10-25,Q3,1,531233.581060791,2482.4,2482.4,2482.4,892.4192928240228,3374.819292824023,46.72897362856905
A,2025,2025-10,BUY,NORMAL_STRATEGY,25-50,Q2,3,495624.75,3931.0,1310.3333333333333,1452.75,832.6000175249999,4763.600017525,79.3140374850126
A,2025,2025-10,BUY,NORMAL_STRATEGY,25-50,Q3,4,1578420.5,11792.0,2948.0,2934.0,2651.58859795,14443.58859795,74.70759534610708
A,2025,2025-10,BUY,NORMAL_STRATEGY,25-50,Q4,2,1809987.0,17076.75,8538.375,8538.375,3040.5971613,20117.3471613,94.34736271586482
A,2025,2025-10,BUY,NORMAL_STRATEGY,50-100,Q2,2,356495.25,1397.75,698.875,698.875,598.8763704749999,1996.626370475,39.20809604055033
A,2025,2025-10,BUY,NORMAL_STRATEGY,50-100,Q3,1,691506.0,2811.0,2811.0,2811.0,1161.6609294,3972.6609294,40.650406504065046
A,2025,2025-10,SELL,NORMAL_STRATEGY,<5,Q3,1,452731.5222973824,2125.5,2125.5,2125.5,760.5436843073727,2886.0436843073726,46.948354495268354
A,2025,2025-10,SELL,NORMAL_STRATEGY,10-25,Q2,1,243912.49246597287,987.5,987.5,987.5,409.74859609358793,1397.2485960935878,40.48583121005012
A,2025,2025-10,SELL,NORMAL_STRATEGY,10-25,Q3,1,434786.81692428584,2218.3,2218.3,2218.3,730.3983737511079,2948.698373751108,51.0204061772714
A,2025,2025-10,SELL,NORMAL_STRATEGY,25-50,Q3,7,3134509.5,25991.5,3713.0714285714284,3087.5,5265.66250905,31257.16250905,82.92046969390267
A,2025,2025-10,SELL,NORMAL_STRATEGY,50-100,Q3,2,1011225.0,4069.5,2034.75,2034.75,1698.7568775,5768.2568775,40.2432693020841
A,2025,2025-11,BUY,NORMAL_STRATEGY,10-25,Q3,1,629805.5153026581,4011.5,4011.5,4011.5,1058.0102851569352,5069.510285156935,63.694265968316294
A,2025,2025-11,BUY,NORMAL_STRATEGY,25-50,Q1,1,9879.0,89.0,89.0,89.0,16.5957321,105.59573209999999,90.09009009009009
A,2025,2025-11,BUY,NORMAL_STRATEGY,25-50,Q2,1,89378.0,770.5,770.5,770.5,150.1461022,920.6461022,86.20689655172414
A,2025,2025-11,BUY,NORMAL_STRATEGY,25-50,Q3,6,3165435.25,26322.0,4387.0,4315.875,5317.614676475,31639.614676475,83.15444139948842
A,2025,2025-11,BUY,NORMAL_STRATEGY,50-100,Q3,1,335456.5,1275.5,1275.5,1275.5,563.53337435,1839.03337435,38.02281368821293
A,2025,2025-11,SELL,NORMAL_STRATEGY,10-25,Q3,2,950060.7825759889,4567.6,2283.8,2283.8,1596.0071086494036,6163.607108649403,48.07692395864861
A,2025,2025-11,SELL,NORMAL_STRATEGY,25-50,Q1,1,19224.0,178.0,178.0,178.0,32.294397599999996,210.2943976,92.59259259259258
A,2025,2025-11,SELL,NORMAL_STRATEGY,25-50,Q2,1,216147.0,1983.0,1983.0,1983.0,363.1053453,2346.1053453,91.74311926605505
A,2025,2025-11,SELL,NORMAL_STRATEGY,25-50,Q3,4,2214210.25,18218.0,4554.5,4727.375,3719.651798975,21937.651798975,82.27764278482589
A,2025,2025-11,SELL,NORMAL_STRATEGY,25-50,Q4,1,1217076.75,8631.75,8631.75,8631.75,2044.567232325,10676.317232325,70.92198581560284
A,2025,2025-11,SELL,NORMAL_STRATEGY,50-100,Q1,1,5567.5,21.25,21.25,21.25,9.352843250000001,30.60284325,38.167938931297705
A,2025,2025-11,SELL,NORMAL_STRATEGY,50-100,Q2,1,218391.75,836.75,836.75,836.75,366.876300825,1203.626300825,38.314176245210724
A,2025,2025-11,SELL,NORMAL_STRATEGY,50-100,Q3,1,632809.5,2452.75,2452.75,2452.75,1063.05667905,3515.8066790499997,38.75968992248062
A,2025,2025-12,BUY,NORMAL_STRATEGY,<5,Q3,1,352270.6026947975,1883.8,1883.8,1883.8,591.7793854669903,2475.57938546699,53.47593541979712
A,2025,2025-12,BUY,NORMAL_STRATEGY,5-10,Q1,1,36062.94948282241,271.15,271.15,271.15,60.58214883619337,331.73214883619335,75.18797100308025
A,2025,2025-12,BUY,NORMAL_STRATEGY,5-10,Q3,1,618629.7185817718,4871.1,4871.1,4871.1,1039.2360642455183,5910.336064245519,78.74015511519801
A,2025,2025-12,BUY,NORMAL_STRATEGY,10-25,Q1,1,42203.20154800415,202.9,202.9,202.9,70.89715828049218,273.79715828049217,48.07692131347211
A,2025,2025-12,BUY,NORMAL_STRATEGY,10-25,Q3,4,1717190.7294460298,8998.6,2249.65,2274.5,2884.7087063963854,11883.308706396385,52.40303156599834
A,2025,2025-12,BUY,NORMAL_STRATEGY,25-50,Q1,2,45867.0,289.25,144.625,144.625,77.0519733,366.30197330000004,63.062768439182854
A,2025,2025-12,BUY,NORMAL_STRATEGY,25-50,Q3,3,1478839.5,10818.5,3606.1666666666665,3479.25,2484.3024760499998,13302.802476050001,73.1553356533958
A,2025,2025-12,BUY,NORMAL_STRATEGY,50-100,Q3,2,662049.5,2471.0,1235.5,1235.5,1112.1769550499998,3583.17695505,37.32349318291155
A,2025,2025-12,SELL,NORMAL_STRATEGY,<5,Q2,1,84428.39851678848,444.36,444.36,444.36,141.83126666835298,586.191266668353,52.63157987198343
A,2025,2025-12,SELL,NORMAL_STRATEGY,5-10,Q1,1,1417.4999785423279,11.25,11.25,11.25,2.3812582139532563,13.631258213953256,79.36508056648316
A,2025,2025-12,SELL,NORMAL_STRATEGY,5-10,Q2,1,93751.6973110199,704.9,704.9,704.9,157.49347631278232,862.3934763127822,75.1879720813485
A,2025,2025-12,SELL,NORMAL_STRATEGY,5-10,Q3,1,265576.4959797859,2107.75,2107.75,2107.75,446.1419555964424,2553.8919555964426,79.36508056648316
A,2025,2025-12,SELL,NORMAL_STRATEGY,10-25,Q2,2,214813.79695358276,1255.6,627.8,627.8,360.86569750232366,1616.4656975023236,58.45062178530886
A,2025,2025-12,SELL,NORMAL_STRATEGY,10-25,Q3,4,1529029.491104889,8571.699999999999,2142.9249999999997,2017.25,2568.616642107103,11140.316642107102,56.0597427967594
A,2025,2025-12,SELL,NORMAL_STRATEGY,25-50,Q2,4,443802.0,3669.75,917.4375,873.625,745.5429798,4415.2929798000005,82.68890180756283
A,2025,2025-12,SELL,NORMAL_STRATEGY,25-50,Q3,3,1108133.25,8862.25,2954.0833333333335,3063.0,1861.5530466750001,10723.803046675,79.97458789364907
A,2025,2025-12,SELL,NORMAL_STRATEGY,50-100,Q1,1,4071.75,15.25,15.25,15.25,6.8401328249999995,22.090132824999998,37.453183520599254
A,2025,2025-12,SELL,NORMAL_STRATEGY,50-100,Q3,1,344398.5,1309.5,1309.5,1309.5,578.55504015,1888.05504015,38.02281368821293
A,2026,2026-01,BUY,NORMAL_STRATEGY,<5,Q1,1,33116.16080566406,168.96,168.96,168.96,55.63183853743506,224.59183853743508,51.02040692201909
A,2026,2026-01,BUY,NORMAL_STRATEGY,5-10,Q1,1,4589.500065326691,34.25,34.25,34.25,7.709901159742309,41.95990115974231,74.62686460940711
A,2026,2026-01,BUY,NORMAL_STRATEGY,10-25,Q1,3,62150.90224456788,360.5,120.16666666666667,54.7,104.40730068064956,464.90730068064954,58.00398497537636
A,2026,2026-01,BUY,NORMAL_STRATEGY,10-25,Q2,4,510585.0036525727,2689.5,672.375,657.8499999999999,857.7317476359569,3547.2317476359567,52.67487256304278
A,2026,2026-01,BUY,NORMAL_STRATEGY,10-25,Q3,1,315244.99312820437,1801.4,1801.4,1801.4,529.5800639560705,2330.980063956071,57.142858388472604
A,2026,2026-01,BUY,NORMAL_STRATEGY,25-50,Q2,5,769887.25,5787.5,1157.5,1456.5,1293.3335912750001,7080.833591275,75.17334518788303
A,2026,2026-01,BUY,NORMAL_STRATEGY,25-50,Q3,1,311759.25,1960.75,1960.75,1960.75,523.724364075,2484.4743640750003,62.89308176100629
A,2026,2026-01,BUY,NORMAL_STRATEGY,50-100,Q1,1,3468.0,12.75,12.75,12.75,5.825893199999999,18.5758932,36.76470588235294
A,2026,2026-01,BUY,NORMAL_STRATEGY,50-100,Q2,1,243597.5,876.25,876.25,876.25,409.21944025,1285.46944025,35.97122302158274
A,2026,2026-01,SELL,NORMAL_STRATEGY,<5,Q1,1,43347.99979330063,216.74,216.74,216.74,72.82030485276573,289.56030485276574,50.000000238418586
A,2026,2026-01,SELL,NORMAL_STRATEGY,<5,Q2,1,70918.64174312592,365.56,365.56,365.56,119.13622626427721,484.69622626427724,51.54639048560647
A,2026,2026-01,SELL,NORMAL_STRATEGY,5-10,Q1,2,42730.950596714014,312.84999999999997,156.42499999999998,156.42499999999998,71.78372390741988,384.63372390741984,73.2139106739315
A,2026,2026-01,SELL,NORMAL_STRATEGY,5-10,Q2,1,74061.00209274291,548.6,548.6,548.6,124.4150774155988,673.0150774155989,74.07407198096179
A,2026,2026-01,SELL,NORMAL_STRATEGY,10-25,Q1,7,151870.00142402647,781.8,111.68571428571428,102.2,255.12641539222207,1036.926415392222,51.47823748399043
A,2026,2026-01,SELL,NORMAL_STRATEGY,10-25,Q2,3,559322.7137878418,3827.7,1275.8999999999999,941.2,939.6062268921954,4767.306226892196,68.43455317732537
A,2026,2026-01,SELL,NORMAL_STRATEGY,25-50,Q1,6,90044.0,750.0,125.0,110.625,151.2649156,901.2649156,83.29261250055528
A,2026,2026-01,SELL,NORMAL_STRATEGY,25-50,Q2,4,397875.0,2313.25,578.3125,583.75,668.3902125,2981.6402125,58.14011938422872
A,2026,2026-01,SELL,NORMAL_STRATEGY,25-50,Q3,1,267148.0,2303.0,2303.0,2303.0,448.78192520000005,2751.7819252,86.20689655172414
A,2026,2026-01,SELL,NORMAL_STRATEGY,50-100,Q1,2,50120.0,179.0,89.5,89.5,84.19658799999999,263.196588,35.714285714285715
A,2026,2026-01,SELL,NORMAL_STRATEGY,50-100,Q3,1,309453.0,1159.0,1159.0,1159.0,519.8500947,1678.8500947,37.453183520599254
A,2026,2026-02,BUY,NORMAL_STRATEGY,<5,Q1,1,22628.400791931155,103.8,103.8,103.8,38.013450490365145,141.81345049036514,45.87155802765038
A,2026,2026-02,BUY,NORMAL_STRATEGY,5-10,Q1,2,11382.1000125885,78.05,39.025,39.025,19.12078981114742,97.17078981114742,68.57258319086759
A,2026,2026-02,BUY,NORMAL_STRATEGY,10-25,Q1,10,88848.50025672912,415.2,41.519999999999996,32.05,149.25659558127927,564.4565955812793,46.73123336919286
A,2026,2026-02,BUY,NORMAL_STRATEGY,10-25,Q2,4,757712.9860492707,3657.1,914.275,913.0999999999999,1272.8820452641698,4929.98204526417,48.264977205527195
A,2026,2026-02,BUY,NORMAL_STRATEGY,25-50,Q1,7,50307.75,389.5,55.642857142857146,43.5,84.51198922500001,474.011989225,77.42345861224165
A,2026,2026-02,BUY,NORMAL_STRATEGY,25-50,Q2,3,567437.0,4381.0,1460.3333333333333,1573.0,953.2374163,5334.2374163,77.20680886160049
A,2026,2026-02,BUY,NORMAL_STRATEGY,50-100,Q1,4,43115.0,175.0,43.75,39.0,72.4288885,247.4288885,40.589122115273106
A,2026,2026-02,SELL,NORMAL_STRATEGY,<5,Q1,3,62098.36032367706,278.74,92.91333333333334,48.54,104.3190355077451,383.0590355077451,44.886853460721916
A,2026,2026-02,SELL,NORMAL_STRATEGY,5-10,Q1,5,40276.49986667633,289.55,57.910000000000004,72.6,67.66049212602957,357.2104921260296,71.89055676597305
A,2026,2026-02,SELL,NORMAL_STRATEGY,10-25,Q1,18,190797.40131263732,913.7,50.76111111111111,55.2,320.52055446509945,1234.2205544650994,47.88849290996511
A,2026,2026-02,SELL,NORMAL_STRATEGY,10-25,Q2,2,367083.9,1822.6,911.3,911.3,616.6642436100001,2439.26424361,49.65077465941709
A,2026,2026-02,SELL,NORMAL_STRATEGY,25-50,Q1,20,224386.75,1662.75,83.1375,84.625,376.947301325,2039.697301325,74.10196903337653
A,2026,2026-02,SELL,NORMAL_STRATEGY,25-50,Q2,2,372833.0,2945.0,1472.5,1472.5,626.3221567,3571.3221567,78.989788994
A,2026,2026-02,SELL,NORMAL_STRATEGY,50-100,Q1,12,145491.5,610.0,50.833333333333336,34.375,244.41117085,854.4111708500001,41.926847960190116
A,2026,2026-03,BUY,NORMAL_STRATEGY,25-50,Q1,1,11165.5,81.5,81.5,81.5,18.75692345,100.25692345,72.99270072992701
A,2026,2026-03,BUY,NORMAL_STRATEGY,25-50,Q3,3,1532522.0,11277.5,3759.1666666666665,3769.5,2574.4837078,13851.9837078,73.58785061486883
A,2026,2026-03,BUY,NORMAL_STRATEGY,25-50,Q4,1,1301265.0,10935.0,10935.0,10935.0,2185.9950735,13120.9950735,84.03361344537815
A,2026,2026-03,BUY,NORMAL_STRATEGY,50-100,Q3,2,989378.5,4037.5,2018.75,2018.75,1662.05694215,5699.55694215,40.80844691894963
A,2026,2026-03,SELL,NORMAL_STRATEGY,<5,Q2,1,160018.07878240585,851.16,851.16,851.16,268.8143705465636,1119.9743705465635,53.191489766441684
A,2026,2026-03,SELL,NORMAL_STRATEGY,5-10,Q2,1,165074.85,1279.65,1279.65,1279.65,277.309240515,1556.9592405150001,77.51937984496124
A,2026,2026-03,SELL,NORMAL_STRATEGY,10-25,Q2,7,1110688.8065631867,6971.7,995.9571428571428,899.7,1865.8461261454972,8837.546126145498,62.769156930396974
A,2026,2026-03,SELL,NORMAL_STRATEGY,25-50,Q2,4,631625.25,4732.25,1183.0625,1209.625,1061.0672574750001,5793.317257475,74.92179896228025
A,2026,2026-03,SELL,NORMAL_STRATEGY,25-50,Q3,2,952415.25,7134.75,3567.375,3567.375,1599.962378475,8734.712378475,74.91217722521768
A,2026,2026-03,SELL,NORMAL_STRATEGY,50-100,Q3,2,1287059.0,5403.5,2701.75,2701.75,2162.1304141,7565.6304141,41.98331234232464
A,2026,2026-04,BUY,NORMAL_STRATEGY,<5,Q3,2,592628.7110477638,3094.12,1547.06,1547.06,995.5569716891384,4089.676971689138,52.21009280042499
A,2026,2026-04,BUY,NORMAL_STRATEGY,5-10,Q3,1,275481.5958950042,2152.2,2152.2,2152.2,462.78153294401767,2614.9815329440175,78.12500116415323
A,2026,2026-04,BUY,NORMAL_STRATEGY,10-25,Q1,2,66091.80037231446,294.2,147.1,147.1,111.02761544545106,405.2276154454511,44.513842616283
A,2026,2026-04,BUY,NORMAL_STRATEGY,10-25,Q2,2,257240.09776477813,1495.3000000000002,747.6500000000001,747.6500000000001,432.13764023505075,1927.4376402350508,58.12857377185851
A,2026,2026-04,BUY,NORMAL_STRATEGY,10-25,Q3,2,668639.7942390442,3838.0,1919.0,1919.0,1123.2479903421704,4961.247990342171,57.400113380447166
A,2026,2026-04,BUY,NORMAL_STRATEGY,25-50,Q1,1,20662.5,142.5,142.5,142.5,34.71093375,177.21093375,68.9655172413793
A,2026,2026-04,BUY,NORMAL_STRATEGY,25-50,Q2,5,950863.0,7690.75,1538.15,1554.75,1597.3547537,9288.1047537,80.88178843850271
A,2026,2026-04,BUY,NORMAL_STRATEGY,25-50,Q3,5,1884957.0,16479.0,3295.8,2929.0,3166.5392643,19645.5392643,87.42374494484488
A,2026,2026-04,BUY,NORMAL_STRATEGY,50-100,Q1,3,91559.0,327.5,109.16666666666667,97.5,153.8099641,481.3099641,35.769285378826766
A,2026,2026-04,BUY,NORMAL_STRATEGY,50-100,Q2,5,804277.25,2828.25,565.65,540.0,1351.1053522749999,4179.355352275,35.16511252804926
A,2026,2026-04,SELL,NORMAL_STRATEGY,<5,Q3,2,573250.1236270714,3094.12,1547.06,1547.06,963.0028826811172,4057.1228826811166,53.97504287348194
A,2026,2026-04,SELL,NORMAL_STRATEGY,5-10,Q3,1,266872.8,2152.2,2152.2,2152.2,448.31961672,2600.5196167199997,80.64516129032258
A,2026,2026-04,SELL,NORMAL_STRATEGY,10-25,Q2,4,499828.5002576828,2532.3,633.075,462.84999999999997,839.6618975828812,3371.961897582881,50.663377512376584
A,2026,2026-04,SELL,NORMAL_STRATEGY,10-25,Q3,1,264326.0914909363,1115.3,1115.3,1115.3,444.0414010956239,1559.341401095624,42.19409418529701
A,2026,2026-04,SELL,NORMAL_STRATEGY,25-50,Q1,1,16837.0,113.0,113.0,113.0,28.2844763,141.2844763,67.11409395973155
A,2026,2026-04,SELL,NORMAL_STRATEGY,25-50,Q2,2,142020.75,1111.75,555.875,555.875,238.580657925,1350.330657925,78.2808145992751
A,2026,2026-04,SELL,NORMAL_STRATEGY,25-50,Q3,5,1577735.25,12674.0,2534.8,2315.0,2650.437446475,15324.437446475,80.33033425601666
A,2026,2026-04,SELL,NORMAL_STRATEGY,25-50,Q4,2,1796650.25,12545.0,6272.5,6272.5,3018.192754975,15563.192754975,69.82438568664102
A,2026,2026-04,SELL,NORMAL_STRATEGY,50-100,Q2,2,147702.5,535.5,267.75,267.75,248.12542975,783.62542975,36.25531050591561
A,2026,2026-04,SELL,NORMAL_STRATEGY,50-100,Q3,1,262584.0,1172.25,1172.25,1172.25,441.11486160000004,1613.3648616,44.64285714285714
A,2026,2026-05,BUY,NORMAL_STRATEGY,10-25,Q2,2,402322.2126296997,1655.4,827.7,827.7,675.8610849966326,2331.2610849966327,41.14612487289243
A,2026,2026-05,BUY,NORMAL_STRATEGY,10-25,Q3,4,1302959.2077453614,7186.299999999999,1796.5749999999998,1824.75,2188.841173091432,9375.141173091433,55.15368368619277
A,2026,2026-05,BUY,NORMAL_STRATEGY,25-50,Q2,4,514935.25,3888.0,972.0,933.375,865.039726475,4753.039726475,75.50463869001005
A,2026,2026-05,BUY,NORMAL_STRATEGY,25-50,Q3,5,1495286.0,11248.0,2249.6,2158.0,2511.9309514,13759.9309514,75.22306769407324
A,2026,2026-05,BUY,NORMAL_STRATEGY,50-100,Q2,1,191478.0,582.0,582.0,582.0,321.66389219999996,903.6638922,30.3951367781155
A,2026,2026-05,BUY,NORMAL_STRATEGY,50-100,Q3,3,983754.5,4042.75,1347.5833333333333,1352.25,1652.60918455,5695.35918455,41.09511061957023
A,2026,2026-05,SELL,NORMAL_STRATEGY,10-25,Q2,4,799779.9094139099,3904.4,976.1,1024.0,1343.5502698244272,5247.950269824427,48.818430596252405
A,2026,2026-05,SELL,NORMAL_STRATEGY,10-25,Q3,3,1019797.3992118835,6975.25,2325.0833333333335,2723.25,1713.157650936043,8688.407650936042,68.39838977222917
A,2026,2026-05,SELL,NORMAL_STRATEGY,25-50,Q1,2,97101.5,750.5,375.25,375.25,163.12080985,913.6208098499999,77.2902581319547
A,2026,2026-05,SELL,NORMAL_STRATEGY,25-50,Q2,4,647635.5,5065.25,1266.3125,1245.125,1087.96287645,6153.212876449999,78.21143220221869
A,2026,2026-05,SELL,NORMAL_STRATEGY,25-50,Q3,3,869222.5,6215.75,2071.9166666666665,1751.0,1460.2068777499999,7675.956877750001,71.50930860625444
A,2026,2026-05,SELL,NORMAL_STRATEGY,50-100,Q2,2,196343.0,652.5,326.25,326.25,329.83660569999995,982.3366057000001,33.2326591729779
A,2026,2026-05,SELL,NORMAL_STRATEGY,50-100,Q3,4,1117741.5,4100.5,1025.125,976.875,1877.69394585,5978.19394585,36.68558427865477
A,2026,2026-06,BUY,NORMAL_STRATEGY,<5,Q2,2,457765.28610795975,2462.44,1231.22,1231.22,768.9999041327615,3231.4399041327615,53.79263292191309
A,2026,2026-06,BUY,NORMAL_STRATEGY,<5,Q3,1,299834.52859395987,1638.44,1638.44,1638.44,503.6920245849931,2142.132024584993,54.64480717692119
A,2026,2026-06,BUY,NORMAL_STRATEGY,5-10,Q3,1,269369.9958229065,2190.0,2190.0,2190.0,452.5146559829006,2642.5146559829004,81.30081426885363
A,2026,2026-06,BUY,NORMAL_STRATEGY,10-25,Q1,3,22608.800304794313,132.4,44.13333333333333,22.7,37.98052363202397,170.38052363202397,58.56126738928465
A,2026,2026-06,BUY,NORMAL_STRATEGY,10-25,Q2,6,676219.5006088257,3723.9,620.65,433.95,1135.9811390727662,4859.881139072766,55.06939679567409
A,2026,2026-06,BUY,NORMAL_STRATEGY,25-50,Q1,6,88885.25,731.5,121.91666666666667,22.125,149.31833147499998,880.818331475,82.29711903831063
A,2026,2026-06,BUY,NORMAL_STRATEGY,25-50,Q2,7,739466.5,6195.75,885.1071428571429,570.75,1242.22977335,7437.97977335,83.78675707418795
A,2026,2026-06,BUY,NORMAL_STRATEGY,25-50,Q3,1,269345.5,2207.75,2207.75,2207.75,452.47350545,2660.22350545,81.9672131147541
A,2026,2026-06,BUY,NORMAL_STRATEGY,50-100,Q1,2,10338.75,39.25,19.625,19.625,17.368066125,56.618066125,37.963970499335026
A,2026,2026-06,BUY,NORMAL_STRATEGY,50-100,Q2,2,150523.0,519.0,259.5,259.5,252.8635877,771.8635876999999,34.479780498661334
A,2026,2026-06,BUY,NORMAL_STRATEGY,50-100,Q3,1,373385.75,1057.75,1057.75,1057.75,627.2507214249999,1685.000721425,28.328611898016998
A,2026,2026-06,SELL,BOUNDARY_EXIT,25-50,Q2,1,242433.0,1660.5,1660.5,1660.5,407.2631967,2067.7631966999998,68.4931506849315
A,2026,2026-06,SELL,NORMAL_STRATEGY,<5,Q2,1,201463.08475047117,1106.94,1106.94,1106.94,338.4378360723165,1445.3778360723165,54.94505364945829
A,2026,2026-06,SELL,NORMAL_STRATEGY,<5,Q3,1,298196.08703142166,1638.44,1638.44,1638.44,500.93960660408527,2139.3796066040854,54.94505364945831
A,2026,2026-06,SELL,NORMAL_STRATEGY,5-10,Q1,1,31248.35046930313,246.05,246.05,246.05,52.494103953382336,298.5441039533823,78.74015629775647
A,2026,2026-06,SELL,NORMAL_STRATEGY,10-25,Q1,5,155601.50199012758,899.6999999999999,179.94,194.7,261.3949631932153,1161.0949631932153,57.82077862314485
A,2026,2026-06,SELL,NORMAL_STRATEGY,10-25,Q2,1,184828.39553756712,1169.8,1169.8,1169.8,310.49322166355904,1480.293221663559,63.29114076858571
A,2026,2026-06,SELL,NORMAL_STRATEGY,10-25,Q3,1,281187.4129234314,1693.9,1693.9,1693.9,472.36673497007234,2166.2667349700723,60.24096108673459
A,2026,2026-06,SELL,NORMAL_STRATEGY,25-50,Q1,7,162716.5,1248.0,178.28571428571428,184.5,273.34744835000004,1521.34744835,76.6978149112106
A,2026,2026-06,SELL,NORMAL_STRATEGY,25-50,Q2,6,871468.25,7005.5,1167.5833333333333,1256.625,1463.979513175,8469.479513175,80.3873233476951
A,2026,2026-06,SELL,NORMAL_STRATEGY,25-50,Q3,1,287625.0,2437.5,2437.5,2437.5,483.1812375,2920.6812375,84.7457627118644
A,2026,2026-06,SELL,NORMAL_STRATEGY,50-100,Q1,2,35282.0,91.5,45.75,45.75,59.2702318,150.7702318,25.933903973697635
A,2026,2026-06,SELL,NORMAL_STRATEGY,50-100,Q2,4,612045.25,2214.25,553.5625,575.0,1028.174815475,3242.424815475,36.17788063872729
A,2026,2026-07,BUY,NORMAL_STRATEGY,<5,Q1,2,71506.65982640265,378.38,189.19,189.19,120.12403784237382,498.5040378423738,52.91535095033056
A,2026,2026-07,BUY,NORMAL_STRATEGY,5-10,Q1,1,48531.19927682876,379.15,379.15,379.15,81.52756166514463,460.6775616651446,78.12500116415323
A,2026,2026-07,BUY,NORMAL_STRATEGY,10-25,Q1,4,111699.19787712097,604.2,151.05,137.5,187.6434825137755,791.8434825137756,54.09170446010487
A,2026,2026-07,BUY,NORMAL_STRATEGY,10-25,Q2,2,301367.10671768186,1271.6,635.8,635.8,506.2666025750338,1777.8666025750338,42.194385905268156
A,2026,2026-07,BUY,NORMAL_STRATEGY,25-50,Q1,12,208424.5,1481.25,123.4375,108.125,350.13231755,1831.38231755,71.06890024925093
A,2026,2026-07,BUY,NORMAL_STRATEGY,25-50,Q2,9,1354074.75,9792.25,1088.0277777777778,882.75,2274.710172525,12066.960172525,72.31690864924555
A,2026,2026-07,BUY,NORMAL_STRATEGY,50-100,Q1,1,15986.25,78.75,78.75,78.75,26.855301375,105.605301375,49.26108374384236
A,2026,2026-07,BUY,NORMAL_STRATEGY,50-100,Q2,2,354894.5,1360.5,680.25,680.25,596.18727055,1956.68727055,38.33533627599188
A,2026,2026-07,BUY,NORMAL_STRATEGY,>100,Q1,3,46133.0,221.5,73.83333333333333,93.5,77.4988267,298.9988267,48.0133526976351
A,2026,2026-07,BUY,NORMAL_STRATEGY,>100,Q2,1,91273.0,383.5,383.5,383.5,153.3295127,536.8295127,42.016806722689076
A,2026,2026-07,SELL,NORMAL_STRATEGY,<5,Q1,3,80363.21875818253,423.91999999999996,141.30666666666664,157.42,135.00217119187081,558.9221711918708,52.7505003595736
A,2026,2026-07,SELL,NORMAL_STRATEGY,5-10,Q1,2,48361.05011825562,373.45,186.725,186.725,81.2417280936576,454.6917280936576,77.22123466856395
A,2026,2026-07,SELL,NORMAL_STRATEGY,5-10,Q2,2,253009.0557380676,1949.65,974.825,974.825,425.02991273437976,2374.67991273438,77.05850663378673
A,2026,2026-07,SELL,NORMAL_STRATEGY,10-25,Q1,7,220769.00129661558,1222.9,174.70000000000002,178.8,370.8698452781845,1593.7698452781847,55.39274050331755
A,2026,2026-07,SELL,NORMAL_STRATEGY,10-25,Q2,3,482740.49649238586,2551.0,850.3333333333334,1023.1,810.955760057559,3361.955760057559,52.84412678314085
A,2026,2026-07,SELL,NORMAL_STRATEGY,25-50,Q1,11,322724.0,2457.5,223.4090909090909,180.25,542.1440476,2999.6440476,76.14865953570234
A,2026,2026-07,SELL,NORMAL_STRATEGY,25-50,Q2,9,703397.5,5481.75,609.0833333333334,427.25,1181.63746025,6663.38746025,77.93246350747621
A,2026,2026-07,SELL,NORMAL_STRATEGY,50-100,Q2,3,179876.75,759.5,253.16666666666666,247.0,302.174952325,1061.674952325,42.22335571439889
A,2026,2026-07,SELL,NORMAL_STRATEGY,>100,Q1,2,65581.5,313.5,156.75,156.75,110.17036185,423.67036184999995,47.80311520779488
A,2026,2026-07,SELL,NORMAL_STRATEGY,>100,Q2,2,116302.5,521.5,260.75,260.75,195.37656975,716.8765697499999,44.839964747103465
A,2026,2026-08,BUY,NORMAL_STRATEGY,<5,Q1,1,20330.619547929768,105.34,105.34,105.34,34.153407778567214,139.49340777856722,51.813472654711404
A,2026,2026-08,BUY,NORMAL_STRATEGY,5-10,Q3,2,584030.2334970474,4326.15,2163.075,2163.075,981.11238925169,5307.2623892516895,74.07407616718648
A,2026,2026-08,BUY,NORMAL_STRATEGY,10-25,Q2,1,69543.30149879456,392.9,392.9,392.9,116.82579218782497,509.72579218782494,56.497173923617986
A,2026,2026-08,BUY,NORMAL_STRATEGY,10-25,Q3,4,1715020.309669876,8441.4,2110.35,2115.45,2881.0626182144247,11322.462618214424,49.22040836720402
