symbol,feature,horizon_days,sample_size,pearson,spearman,true_mean,false_mean
THAI,volatility_20,10,8,0.42138829458710336,0.47905050476530353,,
THAI,volatility_20,20,8,0.3838086246777235,0.45509797952703834,,
THAI,volume_ratio_20,1,9,0.3665105824684074,0.4435185266405332,,
THAI,volume_ratio_20,3,9,0.7406942522254167,0.8117225864930513,,
THAI,volume_ratio_20,5,9,0.7252449860431133,0.8786687791935092,,
THAI,volume_ratio_20,10,9,0.6730978834465486,0.8692060496886043,,
THAI,volume_ratio_20,20,9,0.5571807754355638,0.3915212660477124,,
TOP,momentum_20,1,858,0.01490387544047686,0.0029260873219617814,,
TOP,momentum_20,3,858,0.05569162283319485,0.035121562205953395,,
TOP,momentum_20,5,858,0.06850780475566717,0.03339759226462344,,
TOP,momentum_20,10,858,0.10989591531888612,0.06253912798386017,,
TOP,momentum_20,20,858,0.08054953330108724,0.03781036093881226,,
TOP,momentum_60,1,818,0.0353734159107849,0.04088432549165791,,
TOP,momentum_60,3,818,0.06638521017048897,0.05622917306307673,,
TOP,momentum_60,5,818,0.08879417143976168,0.06345470154091928,,
TOP,momentum_60,10,818,0.13290086147559996,0.10364370461342173,,
TOP,momentum_60,20,818,0.12151608882069298,0.08709557205380032,,
TOP,momentum_120,1,758,0.03236789757239131,0.026655325268617542,,
TOP,momentum_120,3,758,0.06676692719176111,0.024565798296014116,,
TOP,momentum_120,5,758,0.09229873462865733,0.039759366610866646,,
TOP,momentum_120,10,758,0.13999589441992016,0.11172058150478467,,
TOP,momentum_120,20,758,0.16902975034958265,0.14820731383240945,,
TOP,close_gt_sma20,1,878,0.00987875718904878,-0.0012009477891704486,0.0007055136174560919,0.00023994935666328158
TOP,close_gt_sma20,3,878,0.04286451627268114,0.023743718000265188,0.0033311561867136507,-0.00011297487412511361
TOP,close_gt_sma20,5,878,0.07486921423527959,0.03696647541603794,0.006572350114048245,-0.0012098542085813926
TOP,close_gt_sma20,10,878,0.09499985020843212,0.04316504978240411,0.011692807165805681,-0.0021073044064895403
TOP,close_gt_sma20,20,878,0.04924319135281429,-0.021016157159833793,0.014582061434326589,0.0035688182624811636
TOP,close_gt_sma50,1,878,0.03948035879177897,0.04045372660708892,0.0014356963129570307,-0.00042558443169310066
TOP,close_gt_sma50,3,878,0.07082421150248208,0.06448479649641083,0.004519781557193067,-0.0011729009251251138
TOP,close_gt_sma50,5,878,0.11253756366591118,0.08813734635233653,0.008652389734891061,-0.0030493472729121018
TOP,close_gt_sma50,10,878,0.15299202489997202,0.11612803571082844,0.01615417984850138,-0.006077994538461189
TOP,close_gt_sma50,20,878,0.15642595063787845,0.1271760475472671,0.027143145508005877,-0.007853894266466252
TOP,sma20_gt_sma50,1,878,0.03209830911980909,0.03992146425695154,0.0012523543737748993,-0.00026075800794905877
TOP,sma20_gt_sma50,3,878,0.06421379726301735,0.05423904193696208,0.004236481947487507,-0.0009243747693182815
TOP,sma20_gt_sma50,5,878,0.09174315554176522,0.061799055245094374,0.0075131478531373684,-0.0020254542855805886
TOP,sma20_gt_sma50,10,878,0.10995271728010372,0.08529539149425465,0.012872690616643968,-0.003103651448253292
TOP,sma20_gt_sma50,20,878,0.10809891896858805,0.09877076514611265,0.021474331333279632,-0.0027082187133256118
TOP,volatility_20,1,858,0.026733167826496776,0.016460838959695395,,
TOP,volatility_20,3,858,0.03569369636209548,0.0451023204235134,,
TOP,volatility_20,5,858,0.03133743424110652,0.06723849643095617,,
TOP,volatility_20,10,858,0.028019893924451044,0.06065607550709927,,
TOP,volatility_20,20,858,-0.00926825139425229,0.04357792301999721,,
TOP,volume_ratio_20,1,859,0.02996926645313908,0.020953140583122302,,
TOP,volume_ratio_20,3,859,0.0915668969350872,0.05218440166349782,,
TOP,volume_ratio_20,5,859,0.08939363023448059,0.06044865575610533,,
TOP,volume_ratio_20,10,859,0.047142920522561735,0.05254375552677293,,
TOP,volume_ratio_20,20,859,0.07171574273420189,0.06923514921534654,,
