timestamp,signal_date,execution_date,cash,positions,market_value,equity,gross_return,net_return,drawdown,valuation_gaps,valuation_status,valuation_gap_reasons,unvalued_positions
2023-09-26 00:00:00,,,5107687.949858874354367249924,"{""COM7"": 76337}",2366447.0,7474134.949858874354367249924,-0.2525865050141125645632750076,-0.2525865050141125645632750076,-0.2594185060076340584131207739,,COMPLETE,{},{}
2023-09-27 00:00:00,2023-09-27 00:00:00,,5107687.949858874354367249924,"{""COM7"": 76337}",2347362.75,7455050.699858874354367249924,-0.2544949300141125645632750076,-0.2544949300141125645632750076,-0.2613094863647643073852119528,,COMPLETE,{},{}
2023-09-28 00:00:00,2023-09-27 00:00:00,2023-09-28 00:00:00,7432055.174806724354367249924,{},0,7432055.174806724354367249924,-0.2567944825193275645632750076,-0.2567944825193275645632750076,-0.2635880189859316151975854801,,COMPLETE,{},{}
2023-09-29 00:00:00,,,7432055.174806724354367249924,{},0,7432055.174806724354367249924,-0.2567944825193275645632750076,-0.2567944825193275645632750076,-0.2635880189859316151975854801,,COMPLETE,{},{}
2023-10-02 00:00:00,2023-10-02 00:00:00,,7432055.174806724354367249924,{},0,7432055.174806724354367249924,-0.2567944825193275645632750076,-0.2567944825193275645632750076,-0.2635880189859316151975854801,,COMPLETE,{},{}
2023-10-03 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00,29.303022899354367249924,"{""TOP"": 150651}",7231248.0,7231277.303022899354367249924,-0.2768722696977100645632750076,-0.2768722696977100645632750076,-0.2834822779528613471359127768,,COMPLETE,{},{}
2023-10-04 00:00:00,,,29.303022899354367249924,"{""TOP"": 150651}",7193585.25,7193614.553022899354367249924,-0.2806385446977100645632750076,-0.2806385446977100645632750076,-0.2872141259660401351141475540,,COMPLETE,{},{}
2023-10-05 00:00:00,2023-10-05 00:00:00,,29.303022899354367249924,"{""TOP"": 150651}",7042934.25,7042963.553022899354367249924,-0.2957036446977100645632750076,-0.2957036446977100645632750076,-0.3021415180187552870270866629,,COMPLETE,{},{}
2023-10-06 00:00:00,2023-10-05 00:00:00,2023-10-06 00:00:00,7068731.608122599354367249924,{},0,7068731.608122599354367249924,-0.2931268391877400645632750076,-0.2931268391877400645632750076,-0.2995882667233162396826835669,,COMPLETE,{},{}
2023-10-09 00:00:00,,,7068731.608122599354367249924,{},0,7068731.608122599354367249924,-0.2931268391877400645632750076,-0.2931268391877400645632750076,-0.2995882667233162396826835669,,COMPLETE,{},{}
2023-10-10 00:00:00,2023-10-10 00:00:00,,7068731.608122599354367249924,{},0,7068731.608122599354367249924,-0.2931268391877400645632750076,-0.2931268391877400645632750076,-0.2995882667233162396826835669,,COMPLETE,{},{}
2023-10-11 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00,26.805807599354367249924,"{""TOP"": 141137}",7056850.0,7056876.805807599354367249924,-0.2943123194192400645632750076,-0.2943123194192400645632750076,-0.3007629106477736955570759521,,COMPLETE,{},{}
2023-10-12 00:00:00,,,26.805807599354367249924,"{""TOP"": 141137}",7021565.75,7021592.555807599354367249924,-0.2978407444192400645632750076,-0.2978407444192400645632750076,-0.3042590828141450744319863194,,COMPLETE,{},{}
2023-10-16 00:00:00,2023-10-16 00:00:00,,26.805807599354367249924,"{""TOP"": 141137}",6986281.5,6986308.305807599354367249924,-0.3013691694192400645632750076,-0.3013691694192400645632750076,-0.3077552549805164533068966868,,COMPLETE,{},{}
2023-10-17 00:00:00,2023-10-16 00:00:00,2023-10-17 00:00:00,3481377.075554424354367249924,"{""BDMS"": 128091}",3490479.75,6971856.825554424354367249924,-0.3028143174445575645632750076,-0.3028143174445575645632750076,-0.3091871931122329002373051133,,COMPLETE,{},{}
2023-10-18 00:00:00,,,3481377.075554424354367249924,"{""BDMS"": 128091}",3490479.75,6971856.825554424354367249924,-0.3028143174445575645632750076,-0.3028143174445575645632750076,-0.3091871931122329002373051133,,COMPLETE,{},{}
2023-10-19 00:00:00,2023-10-19 00:00:00,,3481377.075554424354367249924,"{""BDMS"": 128091}",3458457.0,6939834.075554424354367249924,-0.3060165924445575645632750076,-0.3060165924445575645632750076,-0.3123601965696018133604843212,,COMPLETE,{},{}
2023-10-20 00:00:00,2023-10-19 00:00:00,2023-10-20 00:00:00,3432138.989987960828060466158,"{""KTB"": 177646}",3410803.335533142067638,6842942.325521102895698466158,-0.3157057674478897104301533842,-0.3157057674478897104301533842,-0.3219608041953133306931126946,,COMPLETE,{},{}
2023-10-24 00:00:00,,,3432138.989987960828060466158,"{""KTB"": 177646}",3339744.664466857932362,6771883.654454818760422466158,-0.3228116345545181239577533842,-0.3228116345545181239577533842,-0.3290017175762490689931347272,,COMPLETE,{},{}
2023-10-25 00:00:00,2023-10-25 00:00:00,,3432138.989987960828060466158,"{""KTB"": 177646}",3410803.335533142067638,6842942.325521102895698466158,-0.3157057674478897104301533842,-0.3157057674478897104301533842,-0.3219608041953133306931126946,,COMPLETE,{},{}
2023-10-26 00:00:00,2023-10-25 00:00:00,2023-10-26 00:00:00,76320.458486829352890844591,"{""KTB"": 175602, ""RATCH"": 102700}",6656627.733013153701754,6732948.191499983054644844591,-0.3267051808500016945355155409,-0.3267051808500016945355155409,-0.3328596735160091749347082927,,COMPLETE,{},{}
2023-10-27 00:00:00,,,76320.458486829352890844591,"{""KTB"": 175602, ""RATCH"": 102700}",6648513.00,6724833.458486829352890844591,-0.3275166541513170647109155409,-0.3275166541513170647109155409,-0.3336637292547062685209067585,,COMPLETE,{},{}
2023-10-30 00:00:00,2023-10-30 00:00:00,,76320.458486829352890844591,"{""KTB"": 175602, ""RATCH"": 102700}",6648513.00,6724833.458486829352890844591,-0.3275166541513170647109155409,-0.3275166541513170647109155409,-0.3336637292547062685209067585,,COMPLETE,{},{}
2023-10-31 00:00:00,2023-10-30 00:00:00,2023-10-31 00:00:00,2252397.283794534352890844591,"{""PTTGC"": 63153, ""RATCH"": 68497}",4387806.75,6640204.033794534352890844591,-0.3359795966205465647109155409,-0.3359795966205465647109155409,-0.3420493131643890440988914451,,COMPLETE,{},{}
2023-11-01 00:00:00,,,2252397.283794534352890844591,"{""PTTGC"": 63153, ""RATCH"": 68497}",4403595.00,6655992.283794534352890844591,-0.3344007716205465647109155409,-0.3344007716205465647109155409,-0.3404849199802994595811022443,,COMPLETE,{},{}
2023-11-02 00:00:00,2023-11-02 00:00:00,,2252397.283794534352890844591,"{""PTTGC"": 63153, ""RATCH"": 68497}",4483872.25,6736269.533794534352890844591,-0.3263730466205465647109155409,-0.3263730466205465647109155409,-0.3325305752785462191186891766,,COMPLETE,{},{}
2023-11-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00,2233026.797888334352890844591,"{""PTTGC"": 63153, ""RATCH"": 69083}",4617882.50,6850909.297888334352890844591,-0.3149090702111665647109155409,-0.3149090702111665647109155409,-0.3211713894552929386952723441,,COMPLETE,{},{}
2023-11-06 00:00:00,,,2233026.797888334352890844591,"{""PTTGC"": 63153, ""RATCH"": 69083}",4596164.25,6829191.047888334352890844591,-0.3170808952111665647109155409,-0.3170808952111665647109155409,-0.3233233621102960973071181984,,COMPLETE,{},{}
2023-11-07 00:00:00,2023-11-07 00:00:00,,2233026.797888334352890844591,"{""PTTGC"": 63153, ""RATCH"": 69083}",4547317.0,6780343.797888334352890844591,-0.3219656202111665647109155409,-0.3219656202111665647109155409,-0.3281634365302932443839999641,,COMPLETE,{},{}
2023-11-08 00:00:00,2023-11-07 00:00:00,2023-11-08 00:00:00,29539.364785063680217149289,"{""CENTEL"": 24284, ""GLOBAL"": 76182, ""IVL"": 43617, ""MTC"": 27732, ""PTTGC"": 30151, ""RATCH"": 34826}",6734053.402011871342652,6763592.766796935022869149289,-0.3236407233203064977130850711,-0.3236407233203064977130850711,-0.3298232277589511276801791873,,COMPLETE,{},{}
2023-11-09 00:00:00,,,29539.364785063680217149289,"{""CENTEL"": 24284, ""GLOBAL"": 76182, ""IVL"": 43617, ""MTC"": 27732, ""PTTGC"": 30151, ""RATCH"": 34826}",6765756.652011871342652,6795296.016796935022869149289,-0.3204703983203064977130850711,-0.3204703983203064977130850711,-0.3266818822511533590634166912,,COMPLETE,{},{}
2023-11-10 00:00:00,2023-11-10 00:00:00,,29539.364785063680217149289,"{""CENTEL"": 24284, ""GLOBAL"": 76182, ""IVL"": 43617, ""MTC"": 27732, ""PTTGC"": 30151, ""RATCH"": 34826}",6717492.775335311915836,6747032.140120375596053149289,-0.3252967859879624403946850711,-0.3252967859879624403946850711,-0.3314641525921062725275817666,,COMPLETE,{},{}
2023-11-13 00:00:00,2023-11-10 00:00:00,2023-11-13 00:00:00,1078069.306575113680217149289,"{""GLOBAL"": 76182, ""MTC"": 40046, ""PTTGC"": 46398, ""RATCH"": 34826}",5653726.300670623755490,6731795.607245737435707149289,-0.3268204392754262564292850711,-0.3268204392754262564292850711,-0.3329738783804767899669392158,,COMPLETE,{},{}
2023-11-14 00:00:00,,,1078069.306575113680217149289,"{""GLOBAL"": 76182, ""MTC"": 40046, ""PTTGC"": 46398, ""RATCH"": 34826}",5590670.402011871342652,6668739.708586985022869149289,-0.3331260291413014977130850711,-0.3331260291413014977130850711,-0.3392218297416723530510321547,,COMPLETE,{},{}
2023-11-15 00:00:00,2023-11-15 00:00:00,,1078069.306575113680217149289,"{""GLOBAL"": 76182, ""MTC"": 40046, ""PTTGC"": 46398, ""RATCH"": 34826}",5819912.250,6897981.556575113680217149289,-0.3102018443424886319782850711,-0.3102018443424886319782850711,-0.3165071916721757904250663582,,COMPLETE,{},{}
2023-11-16 00:00:00,2023-11-15 00:00:00,2023-11-16 00:00:00,450024.922057188680217149289,"{""GLOBAL"": 76182, ""MTC"": 31767, ""PTTGC"": 35920, ""RATCH"": 34826, ""SCGP"": 36396}",6417830.85134124751098,6867855.773398436191197149289,-0.3132144226601563808802850711,-0.3132144226601563808802850711,-0.3194922324377422677324327547,,COMPLETE,{},{}
2023-11-17 00:00:00,,,450024.922057188680217149289,"{""GLOBAL"": 76182, ""MTC"": 31767, ""PTTGC"": 35920, ""RATCH"": 34826, ""SCGP"": 36396}",6414597.10134124751098,6864622.023398436191197149289,-0.3135377976601563808802850711,-0.3135377976601563808802850711,-0.3198126515126270519190526035,,COMPLETE,{},{}
2023-11-20 00:00:00,2023-11-20 00:00:00,,450024.922057188680217149289,"{""GLOBAL"": 76182, ""MTC"": 31767, ""PTTGC"": 35920, ""RATCH"": 34826, ""SCGP"": 36396}",6470989.050670623755490,6921013.972727812435707149289,-0.3078986027272187564292850711,-0.3078986027272187564292850711,-0.3142250036625865842629902385,,COMPLETE,{},{}
2023-11-21 00:00:00,2023-11-20 00:00:00,2023-11-21 00:00:00,1957943.770134513680217149289,"{""BGRIM"": 23272, ""GLOBAL"": 76182, ""IVL"": 23707, ""MTC"": 14251, ""PTTGC"": 16366, ""RATCH"": 19217, ""SCGP"": 16472}",4999611.076005935518962,6957554.846140449199179149289,-0.3042445153859550800820850711,-0.3042445153859550800820850711,-0.3106043178166309356782715859,,COMPLETE,{},{}
2023-11-22 00:00:00,,,1957943.770134513680217149289,"{""BGRIM"": 23272, ""GLOBAL"": 76182, ""IVL"": 23707, ""MTC"": 14251, ""PTTGC"": 16366, ""RATCH"": 19217, ""SCGP"": 16472}",4952146.076005935518962,6910089.846140449199179149289,-0.3089910153859550800820850711,-0.3089910153859550800820850711,-0.3153074307317932956065007699,,COMPLETE,{},{}
2023-11-23 00:00:00,2023-11-23 00:00:00,,1957943.770134513680217149289,"{""BGRIM"": 23272, ""GLOBAL"": 76182, ""IVL"": 23707, ""MTC"": 14251, ""PTTGC"": 16366, ""RATCH"": 19217, ""SCGP"": 16472}",4937257.152011871342652,6895200.922146385022869149289,-0.3104799077853614977130850711,-0.3104799077853614977130850711,-0.3167827133764652428428535368,,COMPLETE,{},{}
2023-11-24 00:00:00,2023-11-23 00:00:00,2023-11-24 00:00:00,496546.626369410140051866005,"{""BGRIM"": 29255, ""GLOBAL"": 47636, ""IVL"": 23707, ""LH"": 96582, ""MTC"": 16929, ""PTTGC"": 16366, ""RATCH"": 19217, ""SCGP"": 19695, ""TOP"": 14487}",6260458.899642944483697,6757005.526012354623748866005,-0.3242994473987645376251133995,-0.3242994473987645376251133995,-0.3304759305338219653900595577,,COMPLETE,{},{}
2023-11-27 00:00:00,,,496546.626369410140051866005,"{""BGRIM"": 29255, ""GLOBAL"": 47636, ""IVL"": 23707, ""LH"": 96582, ""MTC"": 16929, ""PTTGC"": 16366, ""RATCH"": 19217, ""SCGP"": 19695, ""TOP"": 14487}",6283888.219251632623810,6780434.845621042763861866005,-0.3219565154378957236138133995,-0.3219565154378957236138133995,-0.3281544149824664840749240878,,COMPLETE,{},{}
2023-11-28 00:00:00,2023-11-28 00:00:00,,496546.626369410140051866005,"{""BGRIM"": 29255, ""GLOBAL"": 47636, ""IVL"": 23707, ""LH"": 96582, ""MTC"": 16929, ""PTTGC"": 16366, ""RATCH"": 19217, ""SCGP"": 19695, ""TOP"": 14487}",6375902.777700424208102,6872449.404069834348153866005,-0.3127550595930165651846133995,-0.3127550595930165651846133995,-0.3190370683433961471249019200,,COMPLETE,{},{}
2023-11-29 00:00:00,2023-11-28 00:00:00,2023-11-29 00:00:00,10400.576182398494576000852,"{""BGRIM"": 26550, ""GLOBAL"": 43163, ""HMPRO"": 57049, ""IVL"": 23707, ""LH"": 96582, ""MTC"": 16929, ""PTTGC"": 16366, ""RATCH"": 19217, ""SCGP"": 19695, ""TOP"": 13211}",6890888.954151153482632,6901289.530333551977208000852,-0.3098710469666448022791999148,-0.3098710469666448022791999148,-0.3161794180683344478107129675,,COMPLETE,{},{}
2023-11-30 00:00:00,,,10400.576182398494576000852,"{""BGRIM"": 26550, ""GLOBAL"": 43163, ""HMPRO"": 57049, ""IVL"": 23707, ""LH"": 96582, ""MTC"": 16929, ""PTTGC"": 16366, ""RATCH"": 19217, ""SCGP"": 19695, ""TOP"": 13211}",6749424.842459678661021,6759825.418642077155597000852,-0.3240174581357922844402999148,-0.3240174581357922844402999148,-0.3301965188947991235072735559,,COMPLETE,{},{}
2023-12-01 00:00:00,2023-12-01 00:00:00,,10400.576182398494576000852,"{""BGRIM"": 26550, ""GLOBAL"": 43163, ""HMPRO"": 57049, ""IVL"": 23707, ""LH"": 96582, ""MTC"": 16929, ""PTTGC"": 16366, ""RATCH"": 19217, ""SCGP"": 19695, ""TOP"": 13211}",6759122.264883995042805,6769522.841066393537381000852,-0.3230477158933606462618999148,-0.3230477158933606462618999148,-0.3292356409289803631991892574,,COMPLETE,{},{}
2023-12-04 00:00:00,2023-12-01 00:00:00,2023-12-04 00:00:00,240241.689413638987273251824,"{""BGRIM"": 43183, ""IVL"": 23707, ""LH"": 146766, ""MTC"": 25230, ""PTTGC"": 28974, ""SCGP"": 19695, ""TOP"": 13211}",6506884.086003303475088,6747125.775416942462361251824,-0.3252874224583057537638748176,-0.3252874224583057537638748176,-0.3314548746531491738924875769,,COMPLETE,{},{}
2023-12-06 00:00:00,,,240241.689413638987273251824,"{""BGRIM"": 43183, ""IVL"": 23707, ""LH"": 146766, ""MTC"": 25230, ""PTTGC"": 28974, ""SCGP"": 19695, ""TOP"": 13211}",6567431.086003303475088,6807672.775416942462361251824,-0.3192327224583057537638748176,-0.3192327224583057537638748176,-0.3254555198090675262242163791,,COMPLETE,{},{}
2023-12-07 00:00:00,2023-12-07 00:00:00,,240241.689413638987273251824,"{""BGRIM"": 43183, ""IVL"": 23707, ""LH"": 146766, ""MTC"": 25230, ""PTTGC"": 28974, ""SCGP"": 19695, ""TOP"": 13211}",6533370.836003303475088,6773612.525416942462361251824,-0.3226387474583057537638748176,-0.3226387474583057537638748176,-0.3288304108165184641731359633,,COMPLETE,{},{}
2023-12-08 00:00:00,2023-12-07 00:00:00,2023-12-08 00:00:00,104805.376808613987273251824,"{""BGRIM"": 35726, ""IVL"": 37461, ""LH"": 146766, ""MTC"": 21799, ""PTTGC"": 24576, ""SCGP"": 19695, ""TOP"": 19101}",6656297.413996696524912,6761102.790805310512185251824,-0.3238897209194689487814748176,-0.3238897209194689487814748176,-0.3300699493062945057556302817,,COMPLETE,{},{}
2023-12-12 00:00:00,,,104805.376808613987273251824,"{""BGRIM"": 35726, ""IVL"": 37461, ""LH"": 146766, ""MTC"": 21799, ""PTTGC"": 24576, ""SCGP"": 19695, ""TOP"": 19101}",6617040.663996696524912,6721846.040805310512185251824,-0.3278153959194689487814748176,-0.3278153959194689487814748176,-0.3339597402666294888613399840,,COMPLETE,{},{}
2023-12-13 00:00:00,2023-12-13 00:00:00,,104805.376808613987273251824,"{""BGRIM"": 35726, ""IVL"": 37461, ""LH"": 146766, ""MTC"": 21799, ""PTTGC"": 24576, ""SCGP"": 19695, ""TOP"": 19101}",6479516.564583778323921,6584321.941392392311194251824,-0.3415678058607607688805748176,-0.3415678058607607688805748176,-0.3475864413747084504505067904,,COMPLETE,{},{}
2023-12-14 00:00:00,2023-12-13 00:00:00,2023-12-14 00:00:00,4525533.149653278987273251824,"{""LH"": 146766, ""TOP"": 19101}",2108673.586003303475088,6634206.735656582462361251824,-0.3365793264343417537638748176,-0.3365793264343417537638748176,-0.3426435609328222203107031131,,COMPLETE,{},{}
2023-12-15 00:00:00,,,4525533.149653278987273251824,"{""LH"": 146766, ""TOP"": 19101}",2149789.50,6675322.649653278987273251824,-0.3324677350346721012726748176,-0.3324677350346721012726748176,-0.3385695530083185171505887680,,COMPLETE,{},{}
2023-12-18 00:00:00,2023-12-18 00:00:00,,4525533.149653278987273251824,"{""LH"": 146766, ""TOP"": 19101}",2149789.50,6675322.649653278987273251824,-0.3324677350346721012726748176,-0.3324677350346721012726748176,-0.3385695530083185171505887680,,COMPLETE,{},{}
2023-12-19 00:00:00,2023-12-18 00:00:00,2023-12-19 00:00:00,1920928.156798153987273251824,"{""BGRIM"": 34293, ""CENTEL"": 21877, ""LH"": 122006, ""PTTGC"": 24092, ""TOP"": 17871}",4752014.176729202304822,6672942.333527356292095251824,-0.3327057666472643707904748176,-0.3327057666472643707904748176,-0.3388054088076231892655919831,,COMPLETE,{},{}
2023-12-20 00:00:00,,,1920928.156798153987273251824,"{""BGRIM"": 34293, ""CENTEL"": 21877, ""LH"": 122006, ""PTTGC"": 24092, ""TOP"": 17871}",4810722.838364601091408,6731650.995162755078681251824,-0.3268349004837244921318748176,-0.3268349004837244921318748176,-0.3329882074009163318241614521,,COMPLETE,{},{}
2023-12-21 00:00:00,2023-12-21 00:00:00,,1920928.156798153987273251824,"{""BGRIM"": 34293, ""CENTEL"": 21877, ""LH"": 122006, ""PTTGC"": 24092, ""TOP"": 17871}",4739639.838364601091408,6660567.995162755078681251824,-0.3339432004837244921318748176,-0.3339432004837244921318748176,-0.3400315314364896180514513517,,COMPLETE,{},{}
2023-12-22 00:00:00,2023-12-21 00:00:00,2023-12-22 00:00:00,1540883.300389603987273251824,"{""BGRIM"": 34293, ""IVL"": 48286, ""LH"": 122006, ""PTTGC"": 24092, ""TOP"": 17871}",5104706.338364601091408,6645589.638754205078681251824,-0.3354410361245794921318748176,-0.3354410361245794921318748176,-0.3415156755737055962731880696,,COMPLETE,{},{}
2023-12-25 00:00:00,,,1540883.300389603987273251824,"{""BGRIM"": 34293, ""IVL"": 48286, ""LH"": 122006, ""PTTGC"": 24092, ""TOP"": 17871}",5095391.50,6636274.800389603987273251824,-0.3363725199610396012726748176,-0.3363725199610396012726748176,-0.3424386448482279859985099577,,COMPLETE,{},{}
2023-12-26 00:00:00,2023-12-26 00:00:00,,1540883.300389603987273251824,"{""BGRIM"": 34293, ""IVL"": 48286, ""LH"": 122006, ""PTTGC"": 24092, ""TOP"": 17871}",5116673.823270797695178,6657557.123660401682451251824,-0.3342442876339598317548748176,-0.3342442876339598317548748176,-0.3403298663916905567554322788,,COMPLETE,{},{}
2023-12-27 00:00:00,2023-12-26 00:00:00,2023-12-27 00:00:00,32490.0551696603705657476412,"{""BDMS"": 29865, ""BGRIM"": 29599, ""CENTEL"": 18835, ""COM7"": 34676, ""IVL"": 30413, ""LH"": 102953, ""MTC"": 18214, ""TOP"": 15347}",6558006.00,6590496.055169660370565747641,-0.3409503944830339629434252359,-0.3409503944830339629434252359,-0.3469746736670174934902871587,,COMPLETE,{},{}
2023-12-28 00:00:00,,,32490.0551696603705657476412,"{""BDMS"": 29865, ""BGRIM"": 29599, ""CENTEL"": 18835, ""COM7"": 34676, ""IVL"": 30413, ""LH"": 102953, ""MTC"": 18214, ""TOP"": 15347}",6596998.934270858723941,6629488.989440519094506747641,-0.3370511010559480905493252359,-0.3370511010559480905493252359,-0.3431110231293718037669752719,,COMPLETE,{},{}
2024-01-03 00:00:00,2024-01-03 00:00:00,,32490.0551696603705657476412,"{""BDMS"": 29865, ""BGRIM"": 29599, ""CENTEL"": 18835, ""COM7"": 34676, ""IVL"": 30413, ""LH"": 102953, ""MTC"": 18214, ""TOP"": 15347}",6732407.410726547196169,6764897.465896207566734747641,-0.3235102534103792433265252359,-0.3235102534103792433265252359,-0.3296939504560081297024836600,,COMPLETE,{},{}
2024-01-04 00:00:00,2024-01-03 00:00:00,2024-01-04 00:00:00,738130.8003679300544399574269,"{""BDMS"": 27169, ""BGRIM"": 26926, ""CENTEL"": 16661, ""COM7"": 29279, ""IVL"": 26926, ""LH"": 91944, ""MTC"": 16479, ""TOP"": 14158}",6044416.782463073756328,6782547.582831003810767957427,-0.3217452417168996189232042573,-0.3217452417168996189232042573,-0.3279450724846573217403041412,,COMPLETE,{},{}
2024-01-05 00:00:00,,,738130.8003679300544399574269,"{""BDMS"": 27169, ""BGRIM"": 26926, ""CENTEL"": 16661, ""COM7"": 29279, ""IVL"": 26926, ""LH"": 91944, ""MTC"": 16479, ""TOP"": 14158}",5954440.967536926243672,6692571.767904856298111957427,-0.3307428232095143701888042573,-0.3307428232095143701888042573,-0.3368604083580676789471161334,,COMPLETE,{},{}
2024-01-08 00:00:00,2024-01-08 00:00:00,,738130.8003679300544399574269,"{""BDMS"": 27169, ""BGRIM"": 26926, ""CENTEL"": 16661, ""COM7"": 29279, ""IVL"": 26926, ""LH"": 91944, ""MTC"": 16479, ""TOP"": 14158}",5880558.25,6618689.050367930054439957427,-0.3381310949632069945560042573,-0.3381310949632069945560042573,-0.3441811449651510119026179272,,COMPLETE,{},{}
2024-01-09 00:00:00,2024-01-08 00:00:00,2024-01-09 00:00:00,1433865.724924434663268415431,"{""BDMS"": 23420, ""CENTEL"": 14256, ""COM7"": 25467, ""IVL"": 24288, ""KTB"": 34697, ""LH"": 80960, ""MTC"": 14412, ""OSP"": 28762}",5106933.491600036642710,6540799.216524471305978415431,-0.3459200783475528694021584569,-0.3459200783475528694021584569,-0.3518989303545752427251570944,,COMPLETE,{},{}
2024-01-10 00:00:00,,,1433865.724924434663268415431,"{""BDMS"": 23420, ""CENTEL"": 14256, ""COM7"": 25467, ""IVL"": 24288, ""KTB"": 34697, ""LH"": 80960, ""MTC"": 14412, ""OSP"": 28762}",5101217.267801284828288,6535082.992725719491556415431,-0.3464917007274280508443584569,-0.3464917007274280508443584569,-0.3524653276151644791093032813,,COMPLETE,{},{}
2024-01-11 00:00:00,2024-01-11 00:00:00,,1433865.724924434663268415431,"{""BDMS"": 23420, ""CENTEL"": 14256, ""COM7"": 25467, ""IVL"": 24288, ""KTB"": 34697, ""LH"": 80960, ""MTC"": 14412, ""OSP"": 28762}",5053919.408515930194626,6487785.133440364857894415431,-0.3512214866559635142105584569,-0.3512214866559635142105584569,-0.3571518792398244037900113855,,COMPLETE,{},{}
2024-01-12 00:00:00,2024-01-11 00:00:00,2024-01-12 00:00:00,1297957.985777603664881663241,"{""BDMS"": 46423, ""KTB"": 34697, ""LH"": 80960, ""MTC"": 28104, ""OSP"": 59626}",5199445.394067764454691,6497403.379845368119572663241,-0.3502596620154631880427336759,-0.3502596620154631880427336759,-0.3561988465022580964390770384,,COMPLETE,{},{}
2024-01-15 00:00:00,,,1297957.985777603664881663241,"{""BDMS"": 46423, ""KTB"": 34697, ""LH"": 80960, ""MTC"": 28104, ""OSP"": 59626}",5131053.380466461236822,6429011.366244064901703663241,-0.3570988633755935098296336759,-0.3570988633755935098296336759,-0.3629755316905494468490740814,,COMPLETE,{},{}
2024-01-16 00:00:00,2024-01-16 00:00:00,,1297957.985777603664881663241,"{""BDMS"": 46423, ""KTB"": 34697, ""LH"": 80960, ""MTC"": 28104, ""OSP"": 59626}",5112727.058086395290779,6410685.043863998955660663241,-0.3589314956136001044339336759,-0.3589314956136001044339336759,-0.3647914120965984756023208704,,COMPLETE,{},{}
2024-01-17 00:00:00,2024-01-16 00:00:00,2024-01-17 00:00:00,1916933.957353114579295881178,"{""BDMS"": 46423, ""OSP"": 143747}",4369962.004835128847069,6286895.962188243426364881178,-0.3713104037811756573635118822,-0.3713104037811756573635118822,-0.3770571664163147730558147236,,COMPLETE,{},{}
2024-01-18 00:00:00,,,1916933.957353114579295881178,"{""BDMS"": 46423, ""OSP"": 143747}",4372731.009670257550391,6289664.967023372129686881178,-0.3710335032976627870313118822,-0.3710335032976627870313118822,-0.3767827970409383730619834929,,COMPLETE,{},{}
2024-01-19 00:00:00,2024-01-19 00:00:00,,1916933.957353114579295881178,"{""BDMS"": 46423, ""OSP"": 143747}",4369962.004835128847069,6286895.962188243426364881178,-0.3713104037811756573635118822,-0.3713104037811756573635118822,-0.3770571664163147730558147236,,COMPLETE,{},{}
2024-01-22 00:00:00,2024-01-19 00:00:00,2024-01-22 00:00:00,6267968.664258757064027979337,{},0,6267968.664258757064027979337,-0.3732031335741242935972020663,-0.3732031335741242935972020663,-0.3789325950340603351490719956,,COMPLETE,{},{}
2024-01-23 00:00:00,,,6267968.664258757064027979337,{},0,6267968.664258757064027979337,-0.3732031335741242935972020663,-0.3732031335741242935972020663,-0.3789325950340603351490719956,,COMPLETE,{},{}
2024-01-24 00:00:00,2024-01-24 00:00:00,,6267968.664258757064027979337,{},0,6267968.664258757064027979337,-0.3732031335741242935972020663,-0.3732031335741242935972020663,-0.3789325950340603351490719956,,COMPLETE,{},{}
2024-01-25 00:00:00,2024-01-24 00:00:00,2024-01-25 00:00:00,16.790802757064027979337,"{""BDMS"": 223480}",6201570.00,6201586.790802757064027979337,-0.3798413209197242935972020663,-0.3798413209197242935972020663,-0.3855101036484833213589115603,,COMPLETE,{},{}
2024-01-26 00:00:00,,,16.790802757064027979337,"{""BDMS"": 223480}",6089830.00,6089846.790802757064027979337,-0.3910153209197242935972020663,-0.3910153209197242935972020663,-0.3965819636956810902071224319,,COMPLETE,{},{}
2024-01-29 00:00:00,2024-01-29 00:00:00,,16.790802757064027979337,"{""BDMS"": 223480}",6089830.00,6089846.790802757064027979337,-0.3910153209197242935972020663,-0.3910153209197242935972020663,-0.3965819636956810902071224319,,COMPLETE,{},{}
2024-01-30 00:00:00,2024-01-29 00:00:00,2024-01-30 00:00:00,16.790802757064027979337,"{""BDMS"": 223480}",6089830.00,6089846.790802757064027979337,-0.3910153209197242935972020663,-0.3910153209197242935972020663,-0.3965819636956810902071224319,,COMPLETE,{},{}
2024-01-31 00:00:00,,,16.790802757064027979337,"{""BDMS"": 223480}",6145700.0,6145716.790802757064027979337,-0.3854283209197242935972020663,-0.3854283209197242935972020663,-0.3910460336720822057830169961,,COMPLETE,{},{}
2024-02-01 00:00:00,2024-02-01 00:00:00,,16.790802757064027979337,"{""BDMS"": 223480}",6145700.0,6145716.790802757064027979337,-0.3854283209197242935972020663,-0.3854283209197242935972020663,-0.3910460336720822057830169961,,COMPLETE,{},{}
2024-02-02 00:00:00,2024-02-01 00:00:00,2024-02-02 00:00:00,6191168.773359757064027979337,{},0,6191168.773359757064027979337,-0.3808831226640242935972020663,-0.3808831226640242935972020663,-0.3865423824304607793787016344,,COMPLETE,{},{}
