design,signal_date,execution_date,symbol,side,quantity,order_type,validity,requested_price,executed_price,status,reason,order_value,commission,vat,total_fees,slippage,membership_end_date,date,year,month,tick_size,slippage_bps,fee_total,transaction_cost,price_bucket,notional_bucket,reason_class
A,2026-02-20 00:00:00,2026-02-23 00:00:00,RATCH,SELL,97,LIMIT,IOC,31.5,31.5,FILLED,,3055.5,4.797135,0.33579945,5.13293445,24.25,,2026-02-23,2026,2026-02,0.25,79.36507936507937,5.13293445,29.38293445,25-50,Q1,NORMAL_STRATEGY
A,2026-02-20 00:00:00,2026-02-23 00:00:00,KTB,SELL,269,LIMIT,IOC,33.5,33.5,FILLED,,9011.5,14.148055,0.99036385,15.13841885,67.25,,2026-02-23,2026,2026-02,0.25,74.6268656716418,15.138418849999999,82.38841885,25-50,Q1,NORMAL_STRATEGY
A,2026-02-20 00:00:00,2026-02-23 00:00:00,TIDLOR,SELL,646,LIMIT,IOC,20.00000038146973,20.00000038146973,FILLED,,12920.000246429445,20.284400386894223,1.419908027082596,21.704308413976825,64.6,,2026-02-23,2026,2026-02,0.09999999999999999,49.99999904632569,21.70430841397682,86.30430841397681,10-25,Q1,NORMAL_STRATEGY
A,2026-02-20 00:00:00,2026-02-23 00:00:00,BDMS,BUY,307,LIMIT,IOC,22.1,22.1,FILLED,,6784.7,10.651979,0.74563853,11.39761753,30.7,,2026-02-23,2026,2026-02,0.09999999999999999,45.248868778280546,11.397617530000002,42.09761753,10-25,Q1,NORMAL_STRATEGY
A,2026-02-20 00:00:00,2026-02-23 00:00:00,IVL,BUY,562,LIMIT,IOC,23.1,23.1,FILLED,,12982.2,20.382054,1.42674378,21.80879778,56.2,,2026-02-23,2026,2026-02,0.1,43.29004329004329,21.80879778,78.00879778000001,10-25,Q1,NORMAL_STRATEGY
A,2026-02-20 00:00:00,2026-02-23 00:00:00,PTTGC,BUY,473,LIMIT,IOC,27.25,27.25,FILLED,,12889.25,20.2361225,1.416528575,21.652651075,118.25,,2026-02-23,2026,2026-02,0.25,91.74311926605505,21.652651075,139.902651075,25-50,Q1,NORMAL_STRATEGY
A,2026-02-20 00:00:00,2026-02-23 00:00:00,SCGP,BUY,9468,LIMIT,IOC,20.99999961853028,20.99999961853028,FILLED,,198827.99638824465,312.15995432954406,21.85119680306809,334.0111511326122,946.8,,2026-02-23,2026,2026-02,0.09999999999999999,47.61904848405834,334.01115113261216,1280.8111511326122,10-25,Q2,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,HMPRO,SELL,1644,LIMIT,IOC,7.250000190734863,7.250000190734863,FILLED,,11919.000313568115,18.71283049230194,1.3098981344611358,20.02272862676308,82.2,,2026-02-26,2026,2026-02,0.05,68.96551542701681,20.022728626763076,102.22272862676309,5-10,Q1,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,GULF,SELL,276,LIMIT,IOC,62.25,62.25,FILLED,,17181.0,26.97417,1.8881919,28.8623619,69.0,,2026-02-26,2026,2026-02,0.25,40.16064257028112,28.8623619,97.8623619,50-100,Q1,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,LH,SELL,2427,LIMIT,IOC,4.380000095367432,4.380000095367432,FILLED,,10630.260231456756,16.689508563387108,1.1682655994370976,17.857774162824207,48.54,,2026-02-26,2026,2026-02,0.02,45.66209946240248,17.857774162824207,66.3977741628242,<5,Q1,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,PTTGC,SELL,696,LIMIT,IOC,28.0,28.0,FILLED,,19488.0,30.59616,2.1417312,32.7378912,174.0,,2026-02-26,2026,2026-02,0.25,89.28571428571428,32.7378912,206.7378912,25-50,Q1,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,IVL,SELL,534,LIMIT,IOC,23.10000076293945,23.10000076293945,FILLED,,12335.400407409668,19.366578639633175,1.3556605047743224,20.7222391444075,53.4,,2026-02-26,2026,2026-02,0.09999999999999999,43.29004186027355,20.7222391444075,74.1222391444075,10-25,Q1,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,TOP,SELL,296,LIMIT,IOC,54.5,54.5,FILLED,,16132.0,25.32724,1.7729068,27.1001468,74.0,,2026-02-26,2026,2026-02,0.25,45.87155963302752,27.1001468,101.1001468,50-100,Q1,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,KKP,SELL,201,LIMIT,IOC,75.75,75.75,FILLED,,15225.75,23.9044275,1.673309925,25.577737425,50.25,,2026-02-26,2026,2026-02,0.25,33.00330033003301,25.577737425000002,75.82773742500001,50-100,Q1,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,MTC,SELL,218,LIMIT,IOC,38.25,38.25,FILLED,,8338.5,13.091445,0.91640115,14.00784615,54.5,,2026-02-26,2026,2026-02,0.25,65.359477124183,14.00784615,68.50784615,25-50,Q1,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,OSP,SELL,464,LIMIT,IOC,18.29999961853028,18.29999961853028,FILLED,,8491.199822998047,13.331183722106935,0.9331828605474856,14.26436658265442,46.4,,2026-02-26,2026,2026-02,0.09999999999999999,54.64480988225905,14.264366582654421,60.664366582654424,10-25,Q1,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,RATCH,SELL,381,LIMIT,IOC,31.75,31.75,FILLED,,12096.75,18.9918975,1.329432825,20.321330325,95.25,,2026-02-26,2026,2026-02,0.25,78.74015748031496,20.321330325,115.571330325,25-50,Q1,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,KTB,SELL,474,LIMIT,IOC,34.5,34.5,FILLED,,16353.0,25.67421,1.7971947,27.4714047,118.5,,2026-02-26,2026,2026-02,0.25,72.46376811594203,27.471404699999997,145.9714047,25-50,Q1,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,TIDLOR,SELL,712,LIMIT,IOC,20.4,20.4,FILLED,,14524.8,22.803936,1.59627552,24.40021152,71.2,,2026-02-26,2026,2026-02,0.1,49.019607843137265,24.40021152,95.60021152,10-25,Q1,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,SCGP,SELL,637,LIMIT,IOC,21.10000076293945,21.10000076293945,FILLED,,13440.700485992433,21.10189976300812,1.4771329834105682,22.579032746418683,63.7,,2026-02-26,2026,2026-02,0.1,47.39336321524803,22.57903274641869,86.2790327464187,10-25,Q1,NORMAL_STRATEGY
A,2026-02-25 00:00:00,2026-02-26 00:00:00,CENTEL,BUY,4823,LIMIT,IOC,39.0,39.0,FILLED,,188097.0,295.31229,20.6718603,315.9841503,1205.75,,2026-02-26,2026,2026-02,0.25,64.1025641025641,315.9841503,1521.7341503,25-50,Q2,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,HMPRO,SELL,25593,LIMIT,IOC,6.45,6.45,FILLED,,165074.85,259.1675145,18.141726015,277.309240515,1279.65,,2026-03-04,2026,2026-03,0.05,77.51937984496124,277.309240515,1556.9592405150001,5-10,Q2,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,LH,SELL,42558,LIMIT,IOC,3.7599999713897705,3.7599999713897705,FILLED,,160018.07878240585,251.2283836883772,17.585986858186406,268.8143705465636,851.16,,2026-03-04,2026,2026-03,0.02,53.191489766441684,268.8143705465636,1119.9743705465635,<5,Q2,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,PTTGC,SELL,6600,LIMIT,IOC,24.75,24.75,FILLED,,163350.0,256.4595,17.952165,274.411665,1650.0,,2026-03-04,2026,2026-03,0.25,101.01010101010102,274.41166499999997,1924.411665,10-25,Q2,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,IVL,SELL,8073,LIMIT,IOC,18.4,18.4,FILLED,,148543.2,233.212824,16.32489768,249.53772168,807.3,,2026-03-04,2026,2026-03,0.09999999999999999,54.34782608695651,249.53772168,1056.83772168,10-25,Q2,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,BDMS,SELL,8997,LIMIT,IOC,18.79999961853028,18.79999961853028,FILLED,,169143.5965679169,265.5554466116296,18.588881262814066,284.1443278744436,899.7,,2026-03-04,2026,2026-03,0.1,53.191490441007616,284.14432787444366,1183.8443278744437,10-25,Q2,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,MTC,SELL,4854,LIMIT,IOC,29.75,29.75,FILLED,,144406.5,226.718205,15.87027435,242.58847935,1213.5,,2026-03-04,2026,2026-03,0.25,84.03361344537815,242.58847935,1456.08847935,25-50,Q2,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,OSP,SELL,10168,LIMIT,IOC,15.000000381469729,15.000000381469729,FILLED,,152520.0038787842,239.4564060896912,16.761948426278384,256.2183545159696,1016.8,,2026-03-04,2026,2026-03,0.09999999999999999,66.6666649712457,256.21835451596957,1273.0183545159696,10-25,Q2,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,COM7,SELL,8017,LIMIT,IOC,21.10000076293945,21.10000076293945,FILLED,,169158.7061164856,265.5791686028824,18.590541802201766,284.1697104050841,801.7,,2026-03-04,2026,2026-03,0.1,47.39336321524803,284.1697104050842,1085.8697104050843,10-25,Q2,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,RATCH,SELL,5832,LIMIT,IOC,29.75,29.75,FILLED,,173502.0,272.39814,19.0678698,291.4660098,1458.0,,2026-03-04,2026,2026-03,0.25,84.03361344537815,291.4660098,1749.4660098,25-50,Q2,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,TIDLOR,SELL,9131,LIMIT,IOC,16.9,16.9,FILLED,,154313.9,242.272823,16.95909761,259.23192061,913.1,,2026-03-04,2026,2026-03,0.1,59.1715976331361,259.23192061,1172.33192061,10-25,Q2,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,SCGP,SELL,8831,LIMIT,IOC,17.4,17.4,FILLED,,153659.4,241.245258,16.88716806,258.13242606,883.1,,2026-03-04,2026,2026-03,0.1,57.4712643678161,258.13242606,1141.23242606,10-25,Q2,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,CENTEL,SELL,4823,LIMIT,IOC,32.25,32.25,FILLED,,155541.75,244.2005475,17.094038325,261.294585825,1205.75,,2026-03-04,2026,2026-03,0.25,77.51937984496124,261.294585825,1467.044585825,25-50,Q2,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,GULF,BUY,9604,LIMIT,IOC,52.75,52.75,FILLED,,506611.0,795.37927,55.6765489,851.0558189,2401.0,,2026-03-04,2026,2026-03,0.25,47.39336492890995,851.0558189000001,3252.0558189000003,50-100,Q3,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,KKP,BUY,6546,LIMIT,IOC,73.75,73.75,FILLED,,482767.5,757.944975,53.05614825,811.00112325,1636.5,,2026-03-04,2026,2026-03,0.25,33.898305084745765,811.00112325,2447.50112325,50-100,Q3,NORMAL_STRATEGY
A,2026-03-02 00:00:00,2026-03-04 00:00:00,KTB,BUY,15078,LIMIT,IOC,32.5,32.5,FILLED,,490035.0,769.35495,53.8548465,823.2097965,3769.5,,2026-03-04,2026,2026-03,0.25,76.92307692307693,823.2097965,4592.7097965,25-50,Q3,NORMAL_STRATEGY
A,2026-03-06 00:00:00,2026-03-09 00:00:00,GULF,SELL,12601,LIMIT,IOC,52.25,52.25,FILLED,,658402.25,1033.6915325,72.358407275,1106.049939775,3150.25,,2026-03-09,2026,2026-03,0.25,47.846889952153106,1106.049939775,4256.299939775,50-100,Q3,NORMAL_STRATEGY
A,2026-03-06 00:00:00,2026-03-09 00:00:00,TOP,SELL,3420,LIMIT,IOC,46.25,46.25,FILLED,,158175.0,248.33475,17.3834325,265.7181825,855.0,,2026-03-09,2026,2026-03,0.25,54.054054054054056,265.7181825,1120.7181825,25-50,Q2,NORMAL_STRATEGY
A,2026-03-06 00:00:00,2026-03-09 00:00:00,KKP,SELL,9013,LIMIT,IOC,69.75,69.75,FILLED,,628656.75,986.9910975,69.089376825,1056.080474325,2253.25,,2026-03-09,2026,2026-03,0.25,35.842293906810035,1056.080474325,3309.330474325,50-100,Q3,NORMAL_STRATEGY
A,2026-03-16 00:00:00,2026-03-17 00:00:00,KTB,BUY,17266,LIMIT,IOC,34.5,34.5,FILLED,,595677.0,935.21289,65.4649023,1000.6777923,4316.5,,2026-03-17,2026,2026-03,0.25,72.46376811594203,1000.6777923,5317.1777923,25-50,Q3,NORMAL_STRATEGY
A,2026-03-16 00:00:00,2026-03-17 00:00:00,PTTGC,BUY,43740,LIMIT,IOC,29.75,29.75,FILLED,,1301265.0,2042.98605,143.0090235,2185.9950735,10935.0,,2026-03-17,2026,2026-03,0.25,84.03361344537815,2185.9950735,13120.9950735,25-50,Q4,NORMAL_STRATEGY
A,2026-03-19 00:00:00,2026-03-20 00:00:00,KTB,SELL,11842,LIMIT,IOC,34.25,34.25,FILLED,,405588.5,636.773945,44.57417615,681.34812115,2960.5,,2026-03-20,2026,2026-03,0.25,72.99270072992701,681.34812115,3641.84812115,25-50,Q3,NORMAL_STRATEGY
A,2026-03-19 00:00:00,2026-03-20 00:00:00,PTTGC,SELL,16697,LIMIT,IOC,32.75,32.75,FILLED,,546826.75,858.5179975,60.096259825,918.614257325,4174.25,,2026-03-20,2026,2026-03,0.25,76.33587786259541,918.6142573249999,5092.864257325,25-50,Q3,NORMAL_STRATEGY
A,2026-03-24 00:00:00,2026-03-25 00:00:00,KTB,BUY,12766,LIMIT,IOC,35.0,35.0,FILLED,,446810.0,701.4917,49.104419,750.596119,3191.5,,2026-03-25,2026,2026-03,0.25,71.42857142857143,750.596119,3942.096119,25-50,Q3,NORMAL_STRATEGY
A,2026-03-27 00:00:00,2026-03-30 00:00:00,PTTGC,BUY,326,LIMIT,IOC,34.25,34.25,FILLED,,11165.5,17.529835,1.22708845,18.75692345,81.5,,2026-03-30,2026,2026-03,0.25,72.99270072992701,18.75692345,100.25692345,25-50,Q1,NORMAL_STRATEGY
A,2026-04-01 00:00:00,2026-04-02 00:00:00,PTTGC,SELL,20347,LIMIT,IOC,36.25,36.25,FILLED,,737578.75,1157.9986375,81.059904625,1239.058542125,5086.75,,2026-04-02,2026,2026-04,0.25,68.9655172413793,1239.058542125,6325.808542125,25-50,Q4,NORMAL_STRATEGY
A,2026-04-01 00:00:00,2026-04-02 00:00:00,CENTEL,BUY,7761,LIMIT,IOC,33.25,33.25,FILLED,,258053.25,405.1436025,28.360052175,433.503654675,1940.25,,2026-04-02,2026,2026-04,0.25,75.18796992481202,433.503654675,2373.753654675,25-50,Q2,NORMAL_STRATEGY
A,2026-04-01 00:00:00,2026-04-02 00:00:00,GULF,BUY,4283,LIMIT,IOC,60.25,60.25,FILLED,,258050.75,405.1396775,28.359777425,433.499454925,1070.75,,2026-04-02,2026,2026-04,0.25,41.49377593360996,433.499454925,1504.249454925,50-100,Q2,NORMAL_STRATEGY
A,2026-04-01 00:00:00,2026-04-02 00:00:00,IVL,BUY,9925,LIMIT,IOC,26.0,26.0,FILLED,,258050.0,405.1385,28.359695,433.498195,2481.25,,2026-04-02,2026,2026-04,0.25,96.15384615384616,433.498195,2914.748195,25-50,Q2,NORMAL_STRATEGY
A,2026-04-01 00:00:00,2026-04-02 00:00:00,KKP,BUY,3277,LIMIT,IOC,78.75,78.75,FILLED,,258063.75,405.1600875,28.361206125,433.521293625,819.25,,2026-04-02,2026,2026-04,0.25,31.746031746031747,433.521293625,1252.771293625,50-100,Q2,NORMAL_STRATEGY
A,2026-04-07 00:00:00,2026-04-08 00:00:00,KTB,SELL,29833,LIMIT,IOC,35.5,35.5,FILLED,,1059071.5,1662.742255,116.39195785,1779.13421285,7458.25,,2026-04-08,2026,2026-04,0.25,70.4225352112676,1779.1342128499998,9237.38421285,25-50,Q4,NORMAL_STRATEGY
A,2026-04-07 00:00:00,2026-04-08 00:00:00,CENTEL,SELL,7761,LIMIT,IOC,34.0,34.0,FILLED,,263874.0,414.28218,28.9997526,443.2819326,1940.25,,2026-04-08,2026,2026-04,0.25,73.52941176470588,443.2819326,2383.5319326,25-50,Q3,NORMAL_STRATEGY
A,2026-04-07 00:00:00,2026-04-08 00:00:00,GULF,BUY,894,LIMIT,IOC,61.25,61.25,FILLED,,54757.5,85.969275,6.01784925,91.98712425,223.5,,2026-04-08,2026,2026-04,0.25,40.81632653061225,91.98712425,315.48712424999997,50-100,Q2,NORMAL_STRATEGY
A,2026-04-07 00:00:00,2026-04-08 00:00:00,IVL,BUY,3234,LIMIT,IOC,24.1,24.1,FILLED,,77939.4,122.364858,8.56554006,130.93039806,323.4,,2026-04-08,2026,2026-04,0.09999999999999999,41.49377593360996,130.93039806,454.33039806,10-25,Q2,NORMAL_STRATEGY
A,2026-04-07 00:00:00,2026-04-08 00:00:00,KKP,BUY,699,LIMIT,IOC,79.75,79.75,FILLED,,55745.25,87.5200425,6.126402975,93.646445475,174.75,,2026-04-08,2026,2026-04,0.25,31.34796238244514,93.64644547500001,268.396445475,50-100,Q2,NORMAL_STRATEGY
A,2026-04-07 00:00:00,2026-04-08 00:00:00,LH,BUY,82590,LIMIT,IOC,3.839999933242798,3.839999933242798,FILLED,,317145.59448652266,497.9185833438406,34.854300834068844,532.7728841779095,1651.8,,2026-04-08,2026,2026-04,0.02,52.08333423878585,532.7728841779094,2184.572884177909,<5,Q3,NORMAL_STRATEGY
A,2026-04-07 00:00:00,2026-04-08 00:00:00,PTTGC,BUY,2104,LIMIT,IOC,34.75,34.75,FILLED,,73114.0,114.78898,8.0352286,122.8242086,526.0,,2026-04-08,2026,2026-04,0.25,71.94244604316548,122.82420859999999,648.8242086,25-50,Q2,NORMAL_STRATEGY
A,2026-04-07 00:00:00,2026-04-08 00:00:00,SCGP,BUY,15102,LIMIT,IOC,20.99999961853028,20.99999961853028,FILLED,,317141.99423904426,497.91293095529943,34.85390516687096,532.7668361221704,1510.2,,2026-04-08,2026,2026-04,0.1,47.61904848405834,532.7668361221704,2042.9668361221704,10-25,Q3,NORMAL_STRATEGY
A,2026-04-10 00:00:00,2026-04-16 00:00:00,KTB,SELL,8809,LIMIT,IOC,32.75,32.75,FILLED,,288494.75,452.9367575,31.705573025,484.642330525,2202.25,,2026-04-16,2026,2026-04,0.25,76.33587786259541,484.642330525,2686.892330525,25-50,Q3,NORMAL_STRATEGY
A,2026-04-10 00:00:00,2026-04-16 00:00:00,LH,SELL,82590,LIMIT,IOC,3.779999952316284,3.779999952316284,FILLED,,312190.19606180186,490.13860781702897,34.309702547192025,524.448310364221,1651.8,,2026-04-16,2026,2026-04,0.02,52.91005357749947,524.448310364221,2176.2483103642207,<5,Q3,NORMAL_STRATEGY
A,2026-04-10 00:00:00,2026-04-16 00:00:00,CENTEL,BUY,9832,LIMIT,IOC,35.75,35.75,FILLED,,351494.0,551.84558,38.6291906,590.4747706,2458.0,,2026-04-16,2026,2026-04,0.25,69.93006993006993,590.4747706,3048.4747706,25-50,Q3,NORMAL_STRATEGY
A,2026-04-10 00:00:00,2026-04-16 00:00:00,GULF,BUY,657,LIMIT,IOC,60.25,60.25,FILLED,,39584.25,62.1472725,4.350309075,66.497581575,164.25,,2026-04-16,2026,2026-04,0.25,41.49377593360996,66.497581575,230.747581575,50-100,Q1,NORMAL_STRATEGY
A,2026-04-10 00:00:00,2026-04-16 00:00:00,IVL,BUY,1306,LIMIT,IOC,24.30000076293945,24.30000076293945,FILLED,,31735.800996398924,49.825207564346314,3.4877645295042417,53.31297209385056,130.6,,2026-04-16,2026,2026-04,0.09999999999999999,41.15226208244098,53.312972093850554,183.91297209385056,10-25,Q1,NORMAL_STRATEGY
A,2026-04-10 00:00:00,2026-04-16 00:00:00,KKP,BUY,390,LIMIT,IOC,80.5,80.5,FILLED,,31395.0,49.29015,3.4503105,52.7404605,97.5,,2026-04-16,2026,2026-04,0.25,31.05590062111801,52.7404605,150.24046049999998,50-100,Q1,NORMAL_STRATEGY
A,2026-04-10 00:00:00,2026-04-16 00:00:00,OSP,BUY,23278,LIMIT,IOC,15.1,15.1,FILLED,,351497.8,551.851546,38.62960822,590.48115422,2327.8,,2026-04-16,2026,2026-04,0.1,66.22516556291392,590.48115422,2918.28115422,10-25,Q3,NORMAL_STRATEGY
A,2026-04-10 00:00:00,2026-04-16 00:00:00,PTTGC,BUY,570,LIMIT,IOC,36.25,36.25,FILLED,,20662.5,32.440125,2.27080875,34.71093375,142.5,,2026-04-16,2026,2026-04,0.25,68.9655172413793,34.71093375,177.21093375,25-50,Q1,NORMAL_STRATEGY
A,2026-04-10 00:00:00,2026-04-16 00:00:00,RATCH,BUY,11716,LIMIT,IOC,30.0,30.0,FILLED,,351480.0,551.8236,38.627652,590.451252,2929.0,,2026-04-16,2026,2026-04,0.25,83.33333333333333,590.4512520000001,3519.451252,25-50,Q3,NORMAL_STRATEGY
A,2026-04-10 00:00:00,2026-04-16 00:00:00,SCGP,BUY,1636,LIMIT,IOC,20.99999961853028,20.99999961853028,FILLED,,34355.99937591553,53.938919020187384,3.775724331413117,57.71464335160049,163.6,,2026-04-16,2026,2026-04,0.09999999999999999,47.61904848405834,57.7146433516005,221.3146433516005,10-25,Q1,NORMAL_STRATEGY
A,2026-04-20 00:00:00,2026-04-21 00:00:00,PTTGC,SELL,1991,LIMIT,IOC,35.25,35.25,FILLED,,70182.75,110.1869175,7.713084225,117.900001725,497.75,,2026-04-21,2026,2026-04,0.25,70.92198581560284,117.90000172500001,615.650001725,25-50,Q2,NORMAL_STRATEGY
A,2026-04-20 00:00:00,2026-04-21 00:00:00,GULF,SELL,1145,LIMIT,IOC,58.25,58.25,FILLED,,66696.25,104.7131125,7.329917875,112.043030375,286.25,,2026-04-21,2026,2026-04,0.25,42.918454935622314,112.043030375,398.293030375,50-100,Q2,NORMAL_STRATEGY
A,2026-04-20 00:00:00,2026-04-21 00:00:00,IVL,SELL,3312,LIMIT,IOC,24.50000038146973,24.50000038146973,FILLED,,81144.00126342772,127.39608198358154,8.917725738850708,136.31380772243224,331.2,,2026-04-21,2026,2026-04,0.09999999999999999,40.81632589509418,136.31380772243224,467.51380772243226,10-25,Q2,NORMAL_STRATEGY
A,2026-04-20 00:00:00,2026-04-21 00:00:00,KKP,SELL,997,LIMIT,IOC,81.25,81.25,FILLED,,81006.25,127.1798125,8.902586875,136.082399375,249.25,,2026-04-21,2026,2026-04,0.25,30.76923076923077,136.082399375,385.332399375,50-100,Q2,NORMAL_STRATEGY
A,2026-04-20 00:00:00,2026-04-21 00:00:00,SCGP,SELL,3984,LIMIT,IOC,21.4,21.4,FILLED,,85257.6,133.854432,9.36981024,143.22424224,398.4,,2026-04-21,2026,2026-04,0.09999999999999999,46.72897196261682,143.22424224,541.62424224,10-25,Q2,NORMAL_STRATEGY
A,2026-04-20 00:00:00,2026-04-21 00:00:00,CENTEL,SELL,9832,LIMIT,IOC,33.25,33.25,FILLED,,326914.0,513.25498,35.9278486,549.1828286,2458.0,,2026-04-21,2026,2026-04,0.25,75.18796992481202,549.1828286,3007.1828286,25-50,Q3,NORMAL_STRATEGY
A,2026-04-20 00:00:00,2026-04-21 00:00:00,OSP,SELL,5273,LIMIT,IOC,15.099999809265135,15.099999809265135,FILLED,,79622.29899425506,125.00700942098044,8.750490659468632,133.7575000804491,527.3,,2026-04-21,2026,2026-04,0.09999999999999999,66.22516639943365,133.75750008044906,661.057500080449,10-25,Q2,NORMAL_STRATEGY
A,2026-04-20 00:00:00,2026-04-21 00:00:00,RATCH,SELL,2456,LIMIT,IOC,29.25,29.25,FILLED,,71838.0,112.78566,7.8949962,120.6806562,614.0,,2026-04-21,2026,2026-04,0.25,85.47008547008548,120.68065619999999,734.6806561999999,25-50,Q2,NORMAL_STRATEGY
A,2026-04-20 00:00:00,2026-04-21 00:00:00,HMPRO,BUY,43044,LIMIT,IOC,6.399999904632568,6.399999904632568,FILLED,,275481.5958950042,432.5061055551567,30.27542738886097,462.78153294401767,2152.2,,2026-04-21,2026,2026-04,0.049999999999999996,78.12500116415323,462.78153294401767,2614.9815329440175,5-10,Q3,NORMAL_STRATEGY
A,2026-04-20 00:00:00,2026-04-21 00:00:00,LH,BUY,72116,LIMIT,IOC,3.819999952316284,3.819999952316284,FILLED,,275483.11656124116,432.50849300114857,30.2755945100804,462.78408751122896,1442.32,,2026-04-21,2026,2026-04,0.02,52.35602159595017,462.78408751122896,1905.104087511229,<5,Q3,NORMAL_STRATEGY
A,2026-04-20 00:00:00,2026-04-21 00:00:00,MTC,BUY,8815,LIMIT,IOC,31.25,31.25,FILLED,,275468.75,432.4859375,30.274015625,462.759953125,2203.75,,2026-04-21,2026,2026-04,0.25,80.0,462.759953125,2666.509953125,25-50,Q3,NORMAL_STRATEGY
A,2026-04-23 00:00:00,2026-04-24 00:00:00,GULF,SELL,4689,LIMIT,IOC,56.0,56.0,FILLED,,262584.0,412.25688,28.8579816,441.1148616,1172.25,,2026-04-24,2026,2026-04,0.25,44.64285714285714,441.11486160000004,1613.3648616,50-100,Q3,NORMAL_STRATEGY
A,2026-04-23 00:00:00,2026-04-24 00:00:00,IVL,SELL,11153,LIMIT,IOC,23.69999923706055,23.69999923706055,FILLED,,264326.0914909363,414.99196364077,29.049437454853894,444.04140109562394,1115.3,,2026-04-24,2026,2026-04,0.09999999999999999,42.19409418529701,444.0414010956239,1559.341401095624,10-25,Q3,NORMAL_STRATEGY
A,2026-04-23 00:00:00,2026-04-24 00:00:00,SCGP,SELL,12754,LIMIT,IOC,19.9,19.9,FILLED,,253804.6,398.473222,27.89312554,426.36634754,1275.4,,2026-04-24,2026,2026-04,0.1,50.25125628140704,426.36634754,1701.76634754,10-25,Q2,NORMAL_STRATEGY
A,2026-04-23 00:00:00,2026-04-24 00:00:00,HMPRO,SELL,43044,LIMIT,IOC,6.2,6.2,FILLED,,266872.8,418.990296,29.32932072,448.31961672,2152.2,,2026-04-24,2026,2026-04,0.049999999999999996,80.64516129032258,448.31961672,2600.5196167199997,5-10,Q3,NORMAL_STRATEGY
A,2026-04-23 00:00:00,2026-04-24 00:00:00,KKP,BUY,2160,LIMIT,IOC,82.25,82.25,FILLED,,177660.0,278.9262,19.524834,298.451034,540.0,,2026-04-24,2026,2026-04,0.25,30.3951367781155,298.451034,838.4510339999999,50-100,Q2,NORMAL_STRATEGY
A,2026-04-23 00:00:00,2026-04-24 00:00:00,MTC,BUY,6219,LIMIT,IOC,30.25,30.25,FILLED,,188124.75,295.3558575,20.674910025,316.030767525,1554.75,,2026-04-24,2026,2026-04,0.25,82.64462809917356,316.030767525,1870.780767525,25-50,Q2,NORMAL_STRATEGY
A,2026-04-23 00:00:00,2026-04-24 00:00:00,OSP,BUY,11719,LIMIT,IOC,15.299999809265136,15.299999809265136,FILLED,,179300.69776477813,281.50209549070166,19.70514668434912,301.2072421750508,1171.9,,2026-04-24,2026,2026-04,0.1,65.3594779389759,301.2072421750508,1473.107242175051,10-25,Q2,NORMAL_STRATEGY
A,2026-04-23 00:00:00,2026-04-24 00:00:00,PTTGC,BUY,4754,LIMIT,IOC,36.5,36.5,FILLED,,173521.0,272.42797,19.0699579,291.4979279,1188.5,,2026-04-24,2026,2026-04,0.25,68.4931506849315,291.49792790000004,1479.9979279,25-50,Q2,NORMAL_STRATEGY
